EdgeID,Type,IsDirected,Cardinality,UndirectedCardinality,TailCardinality,HeadCardinality
4415,ContainedInEdge,true,2,0,1,1
4416,ContainedInEdge,true,3,0,2,1
4417,ContainedInEdge,true,3,0,2,1
4418,ContainedInEdge,true,5,0,4,1
4419,ContainedInEdge,true,2,0,1,1
4420,ContainedInEdge,true,3,0,2,1
4421,ContainedInEdge,true,3,0,2,1
4422,ContainedInEdge,true,2,0,1,1
4423,ContainedInEdge,true,4,0,3,1
4424,ContainedInEdge,true,2,0,1,1
4425,ContainedInEdge,true,2,0,1,1
4426,ContainedInEdge,true,3,0,2,1
4427,ContainedInEdge,true,3,0,2,1
4428,ContainedInEdge,true,2,0,1,1
4429,ContainedInEdge,true,4,0,3,1
4430,ContainedInEdge,true,4,0,3,1
4431,ContainedInEdge,true,3,0,2,1
4432,ContainedInEdge,true,2,0,1,1
4433,ContainedInEdge,true,2,0,1,1
4434,ContainedInEdge,true,3,0,2,1
4435,ContainedInEdge,true,3,0,2,1
4436,ContainedInEdge,true,3,0,2,1
4437,ContainedInEdge,true,3,0,2,1
4438,ContainedInEdge,true,2,0,1,1
4439,ContainedInEdge,true,3,0,2,1
4440,ContainedInEdge,true,2,0,1,1
4441,ContainedInEdge,true,3,0,2,1
4442,ContainedInEdge,true,3,0,2,1
4443,ContainedInEdge,true,2,0,1,1
4444,ContainedInEdge,true,2,0,1,1
4445,ContainedInEdge,true,3,0,2,1
4446,ContainedInEdge,true,3,0,2,1
4447,ContainedInEdge,true,3,0,2,1
4448,ContainedInEdge,true,3,0,2,1
4449,ContainedInEdge,true,2,0,1,1
4450,ContainedInEdge,true,5,0,4,1
4451,ContainedInEdge,true,2,0,1,1
4452,ContainedInEdge,true,2,0,1,1
4453,ContainedInEdge,true,3,0,2,1
4454,ContainedInEdge,true,3,0,2,1
4455,ContainedInEdge,true,3,0,2,1
4456,ContainedInEdge,true,2,0,1,1
4457,ContainedInEdge,true,3,0,2,1
4458,ContainedInEdge,true,3,0,2,1
4459,ContainedInEdge,true,4,0,3,1
4460,ContainedInEdge,true,3,0,2,1
4461,ContainedInEdge,true,2,0,1,1
4462,ContainedInEdge,true,2,0,1,1
4463,ContainedInEdge,true,3,0,2,1
4464,ContainedInEdge,true,2,0,1,1
4465,ContainedInEdge,true,2,0,1,1
4466,ContainedInEdge,true,2,0,1,1
4467,ContainedInEdge,true,2,0,1,1
4468,ContainedInEdge,true,2,0,1,1
4469,ContainedInEdge,true,2,0,1,1
4470,ContainedInEdge,true,2,0,1,1
4471,ContainedInEdge,true,2,0,1,1
4472,ContainedInEdge,true,8,0,7,1
4473,ContainedInEdge,true,2,0,1,1
4474,ContainedInEdge,true,3,0,2,1
4475,ContainedInEdge,true,2,0,1,1
4476,ContainedInEdge,true,2,0,1,1
4477,ContainedInEdge,true,2,0,1,1
4478,ContainedInEdge,true,2,0,1,1
4479,ContainedInEdge,true,2,0,1,1
4480,ContainedInEdge,true,2,0,1,1
4481,ContainedInEdge,true,2,0,1,1
4482,ContainedInEdge,true,4,0,3,1
4483,ContainedInEdge,true,3,0,2,1
4484,ContainedInEdge,true,2,0,1,1
4485,ContainedInEdge,true,2,0,1,1
4486,ContainedInEdge,true,2,0,1,1
4487,ContainedInEdge,true,2,0,1,1
4488,ContainedInEdge,true,2,0,1,1
4489,ContainedInEdge,true,2,0,1,1
4490,ContainedInEdge,true,3,0,2,1
4491,ContainedInEdge,true,2,0,1,1
4492,ContainedInEdge,true,3,0,2,1
4493,ContainedInEdge,true,2,0,1,1
4494,ContainedInEdge,true,2,0,1,1
4495,ContainedInEdge,true,2,0,1,1
4496,ContainedInEdge,true,2,0,1,1
4497,ContainedInEdge,true,2,0,1,1
4498,ContainedInEdge,true,3,0,2,1
4499,ContainedInEdge,true,2,0,1,1
4500,ContainedInEdge,true,2,0,1,1
4501,ContainedInEdge,true,2,0,1,1
4502,ContainedInEdge,true,2,0,1,1
4503,ContainedInEdge,true,2,0,1,1
4504,ContainedInEdge,true,3,0,2,1
4505,ContainedInEdge,true,2,0,1,1
4506,ContainedInEdge,true,2,0,1,1
4507,ContainedInEdge,true,2,0,1,1
4508,ContainedInEdge,true,3,0,2,1
4509,ContainedInEdge,true,2,0,1,1
4510,ContainedInEdge,true,2,0,1,1
4511,ContainedInEdge,true,2,0,1,1
4512,ContainedInEdge,true,2,0,1,1
4513,ContainedInEdge,true,2,0,1,1
4514,ContainedInEdge,true,2,0,1,1
4515,ContainedInEdge,true,2,0,1,1
4516,ContainedInEdge,true,2,0,1,1
4517,ContainedInEdge,true,2,0,1,1
4518,ContainedInEdge,true,2,0,1,1
4519,ContainedInEdge,true,2,0,1,1
4520,ContainedInEdge,true,2,0,1,1
4521,ContainedInEdge,true,2,0,1,1
4522,ContainedInEdge,true,2,0,1,1
4523,ContainedInEdge,true,2,0,1,1
4524,ContainedInEdge,true,2,0,1,1
4525,ContainedInEdge,true,2,0,1,1
4526,ContainedInEdge,true,3,0,2,1
4527,ContainedInEdge,true,3,0,2,1
4528,ContainedInEdge,true,2,0,1,1
4529,ContainedInEdge,true,2,0,1,1
4530,ContainedInEdge,true,2,0,1,1
4531,ContainedInEdge,true,2,0,1,1
4532,ContainedInEdge,true,2,0,1,1
4533,ContainedInEdge,true,2,0,1,1
4534,ContainedInEdge,true,2,0,1,1
4535,ContainedInEdge,true,2,0,1,1
4536,ContainedInEdge,true,2,0,1,1
4537,ContainedInEdge,true,2,0,1,1
4538,ContainedInEdge,true,2,0,1,1
4539,ContainedInEdge,true,2,0,1,1
4540,ContainedInEdge,true,2,0,1,1
4541,ContainedInEdge,true,2,0,1,1
4542,ContainedInEdge,true,2,0,1,1
4543,ContainedInEdge,true,2,0,1,1
4544,ContainedInEdge,true,2,0,1,1
4545,ContainedInEdge,true,2,0,1,1
4546,ContainedInEdge,true,2,0,1,1
4547,ContainedInEdge,true,2,0,1,1
4548,ContainedInEdge,true,2,0,1,1
4549,ContainedInEdge,true,2,0,1,1
4550,ContainedInEdge,true,2,0,1,1
4551,ContainedInEdge,true,2,0,1,1
4552,ContainedInEdge,true,2,0,1,1
4553,ContainedInEdge,true,2,0,1,1
4554,ContainedInEdge,true,2,0,1,1
4555,ContainedInEdge,true,2,0,1,1
4556,ContainedInEdge,true,2,0,1,1
4557,ContainedInEdge,true,2,0,1,1
4558,ContainedInEdge,true,2,0,1,1
4559,ContainedInEdge,true,2,0,1,1
4560,ContainedInEdge,true,2,0,1,1
4561,ContainedInEdge,true,4,0,3,1
4562,ContainedInEdge,true,2,0,1,1
4563,ContainedInEdge,true,2,0,1,1
4564,ContainedInEdge,true,2,0,1,1
4565,ContainedInEdge,true,2,0,1,1
4566,ContainedInEdge,true,3,0,2,1
4567,ContainedInEdge,true,2,0,1,1
4568,ContainedInEdge,true,2,0,1,1
4569,ContainedInEdge,true,2,0,1,1
4570,ContainedInEdge,true,2,0,1,1
4571,ContainedInEdge,true,2,0,1,1
4572,ContainedInEdge,true,2,0,1,1
4573,ContainedInEdge,true,3,0,2,1
4574,ContainedInEdge,true,2,0,1,1
4575,ContainedInEdge,true,2,0,1,1
4576,ContainedInEdge,true,2,0,1,1
4577,ContainedInEdge,true,2,0,1,1
4578,ContainedInEdge,true,2,0,1,1
4579,ContainedInEdge,true,2,0,1,1
4580,ContainedInEdge,true,2,0,1,1
4581,ContainedInEdge,true,2,0,1,1
4582,ContainedInEdge,true,2,0,1,1
4583,ContainedInEdge,true,2,0,1,1
4584,ContainedInEdge,true,2,0,1,1
4585,ContainedInEdge,true,2,0,1,1
4586,ContainedInEdge,true,2,0,1,1
4587,ContainedInEdge,true,2,0,1,1
4588,ContainedInEdge,true,2,0,1,1
4589,ContainedInEdge,true,3,0,2,1
4590,ContainedInEdge,true,3,0,2,1
4591,ContainedInEdge,true,2,0,1,1
4592,ContainedInEdge,true,3,0,2,1
4593,ContainedInEdge,true,3,0,2,1
4594,ContainedInEdge,true,2,0,1,1
4595,ContainedInEdge,true,3,0,2,1
4596,ContainedInEdge,true,2,0,1,1
4597,ContainedInEdge,true,2,0,1,1
4598,ContainedInEdge,true,2,0,1,1
4599,ContainedInEdge,true,3,0,2,1
4600,ContainedInEdge,true,2,0,1,1
4601,ContainedInEdge,true,2,0,1,1
4602,ContainedInEdge,true,2,0,1,1
4603,ContainedInEdge,true,2,0,1,1
4604,ContainedInEdge,true,2,0,1,1
4605,ContainedInEdge,true,2,0,1,1
4606,ContainedInEdge,true,2,0,1,1
4607,ContainedInEdge,true,2,0,1,1
4608,ContainedInEdge,true,2,0,1,1
4609,ContainedInEdge,true,2,0,1,1
4610,ContainedInEdge,true,2,0,1,1
4611,ContainedInEdge,true,2,0,1,1
4612,ContainedInEdge,true,2,0,1,1
4613,ContainedInEdge,true,2,0,1,1
4614,ContainedInEdge,true,3,0,2,1
4615,ContainedInEdge,true,2,0,1,1
4616,ContainedInEdge,true,2,0,1,1
4617,ContainedInEdge,true,2,0,1,1
4618,ContainedInEdge,true,2,0,1,1
4619,ContainedInEdge,true,2,0,1,1
4620,ContainedInEdge,true,2,0,1,1
4621,ContainedInEdge,true,2,0,1,1
4622,ContainedInEdge,true,2,0,1,1
4623,ContainedInEdge,true,3,0,2,1
4624,ContainedInEdge,true,2,0,1,1
4625,ContainedInEdge,true,2,0,1,1
4626,ContainedInEdge,true,2,0,1,1
4627,ContainedInEdge,true,2,0,1,1
4628,ContainedInEdge,true,2,0,1,1
4629,ContainedInEdge,true,3,0,2,1
4630,ContainedInEdge,true,3,0,2,1
4631,ContainedInEdge,true,4,0,3,1
4632,ContainedInEdge,true,8,0,7,1
4633,ContainedInEdge,true,3,0,2,1
4634,ContainedInEdge,true,8,0,7,1
4635,ContainedInEdge,true,2,0,1,1
4636,ContainedInEdge,true,3,0,2,1
4637,ContainedInEdge,true,2,0,1,1
4638,ContainedInEdge,true,2,0,1,1
4639,ContainedInEdge,true,3,0,2,1
4640,ContainedInEdge,true,2,0,1,1
4641,ContainedInEdge,true,2,0,1,1
4642,ContainedInEdge,true,2,0,1,1
4643,ContainedInEdge,true,2,0,1,1
4644,ContainedInEdge,true,2,0,1,1
4645,ContainedInEdge,true,2,0,1,1
4646,ContainedInEdge,true,2,0,1,1
4647,ContainedInEdge,true,2,0,1,1
4648,ContainedInEdge,true,2,0,1,1
4649,ContainedInEdge,true,2,0,1,1
4650,ContainedInEdge,true,2,0,1,1
4651,ContainedInEdge,true,2,0,1,1
4652,ContainedInEdge,true,2,0,1,1
4653,ContainedInEdge,true,2,0,1,1
4654,ContainedInEdge,true,2,0,1,1
4655,ContainedInEdge,true,2,0,1,1
4656,ContainedInEdge,true,2,0,1,1
4657,ContainedInEdge,true,2,0,1,1
4658,ContainedInEdge,true,2,0,1,1
4659,ContainedInEdge,true,3,0,2,1
4660,ContainedInEdge,true,2,0,1,1
4661,ContainedInEdge,true,3,0,2,1
4662,ContainedInEdge,true,4,0,3,1
4663,ContainedInEdge,true,2,0,1,1
4664,ContainedInEdge,true,2,0,1,1
4665,ContainedInEdge,true,2,0,1,1
4666,ContainedInEdge,true,2,0,1,1
4667,ContainedInEdge,true,2,0,1,1
4668,ContainedInEdge,true,2,0,1,1
4669,ContainedInEdge,true,2,0,1,1
4670,ContainedInEdge,true,2,0,1,1
4671,ContainedInEdge,true,2,0,1,1
4672,ContainedInEdge,true,2,0,1,1
4673,ContainedInEdge,true,2,0,1,1
4674,ContainedInEdge,true,2,0,1,1
4675,ContainedInEdge,true,2,0,1,1
4676,ContainedInEdge,true,2,0,1,1
4677,ContainedInEdge,true,2,0,1,1
4678,ContainedInEdge,true,3,0,2,1
4679,ContainedInEdge,true,2,0,1,1
4680,ContainedInEdge,true,3,0,2,1
4681,ContainedInEdge,true,2,0,1,1
4682,ContainedInEdge,true,2,0,1,1
4683,ContainedInEdge,true,2,0,1,1
4684,ContainedInEdge,true,2,0,1,1
4685,ContainedInEdge,true,2,0,1,1
4686,ContainedInEdge,true,2,0,1,1
4687,ContainedInEdge,true,2,0,1,1
4688,ContainedInEdge,true,2,0,1,1
4689,ContainedInEdge,true,2,0,1,1
4690,ContainedInEdge,true,2,0,1,1
4691,ContainedInEdge,true,2,0,1,1
4692,ContainedInEdge,true,2,0,1,1
4693,ContainedInEdge,true,2,0,1,1
4694,ContainedInEdge,true,2,0,1,1
4695,ContainedInEdge,true,2,0,1,1
4696,ContainedInEdge,true,2,0,1,1
4697,ContainedInEdge,true,3,0,2,1
4698,ContainedInEdge,true,2,0,1,1
4699,ContainedInEdge,true,2,0,1,1
4700,ContainedInEdge,true,3,0,2,1
4701,ContainedInEdge,true,2,0,1,1
4702,ContainedInEdge,true,4,0,3,1
4703,ContainedInEdge,true,2,0,1,1
4704,ContainedInEdge,true,2,0,1,1
4705,ContainedInEdge,true,2,0,1,1
4706,ContainedInEdge,true,2,0,1,1
4707,ContainedInEdge,true,2,0,1,1
4708,ContainedInEdge,true,2,0,1,1
4709,ContainedInEdge,true,2,0,1,1
4710,ContainedInEdge,true,2,0,1,1
4711,ContainedInEdge,true,2,0,1,1
4712,ContainedInEdge,true,2,0,1,1
4713,ContainedInEdge,true,2,0,1,1
4714,ContainedInEdge,true,2,0,1,1
4715,ContainedInEdge,true,2,0,1,1
4716,ContainedInEdge,true,2,0,1,1
4717,ContainedInEdge,true,2,0,1,1
4718,ContainedInEdge,true,2,0,1,1
4719,ContainedInEdge,true,2,0,1,1
4720,ContainedInEdge,true,2,0,1,1
4721,ContainedInEdge,true,2,0,1,1
4722,ContainedInEdge,true,2,0,1,1
4723,ContainedInEdge,true,2,0,1,1
4724,ContainedInEdge,true,3,0,2,1
4725,ContainedInEdge,true,2,0,1,1
4726,ContainedInEdge,true,2,0,1,1
4727,ContainedInEdge,true,2,0,1,1
4728,ContainedInEdge,true,2,0,1,1
4729,ContainedInEdge,true,2,0,1,1
4730,ContainedInEdge,true,2,0,1,1
4731,ContainedInEdge,true,2,0,1,1
4732,ContainedInEdge,true,4,0,3,1
4733,ContainedInEdge,true,2,0,1,1
4734,ContainedInEdge,true,2,0,1,1
4735,ContainedInEdge,true,2,0,1,1
4736,ContainedInEdge,true,3,0,2,1
4737,ContainedInEdge,true,2,0,1,1
4738,ContainedInEdge,true,2,0,1,1
4739,ContainedInEdge,true,2,0,1,1
4740,ContainedInEdge,true,2,0,1,1
4741,ContainedInEdge,true,2,0,1,1
4742,ContainedInEdge,true,2,0,1,1
4743,ContainedInEdge,true,2,0,1,1
4744,ContainedInEdge,true,2,0,1,1
4745,ContainedInEdge,true,2,0,1,1
4746,ContainedInEdge,true,2,0,1,1
4747,ContainedInEdge,true,2,0,1,1
4748,ContainedInEdge,true,2,0,1,1
4749,ContainedInEdge,true,2,0,1,1
4750,ContainedInEdge,true,2,0,1,1
4751,ContainedInEdge,true,2,0,1,1
4752,ContainedInEdge,true,2,0,1,1
4753,ContainedInEdge,true,2,0,1,1
4754,ContainedInEdge,true,2,0,1,1
4755,ContainedInEdge,true,6,0,5,1
4756,ContainedInEdge,true,2,0,1,1
4757,ContainedInEdge,true,2,0,1,1
4758,ContainedInEdge,true,2,0,1,1
4759,ContainedInEdge,true,2,0,1,1
4760,ContainedInEdge,true,2,0,1,1
4761,ContainedInEdge,true,2,0,1,1
4762,ContainedInEdge,true,3,0,2,1
4763,ContainedInEdge,true,2,0,1,1
4764,ContainedInEdge,true,2,0,1,1
4765,ContainedInEdge,true,2,0,1,1
4766,ContainedInEdge,true,2,0,1,1
4767,ContainedInEdge,true,2,0,1,1
4768,ContainedInEdge,true,2,0,1,1
4769,ContainedInEdge,true,2,0,1,1
4770,ContainedInEdge,true,2,0,1,1
4771,ContainedInEdge,true,2,0,1,1
4772,ContainedInEdge,true,3,0,2,1
4773,ContainedInEdge,true,2,0,1,1
4774,ContainedInEdge,true,2,0,1,1
4775,ContainedInEdge,true,2,0,1,1
4776,ContainedInEdge,true,2,0,1,1
4777,ContainedInEdge,true,4,0,3,1
4778,ContainedInEdge,true,2,0,1,1
4779,ContainedInEdge,true,2,0,1,1
4780,ContainedInEdge,true,2,0,1,1
4781,ContainedInEdge,true,2,0,1,1
4782,ContainedInEdge,true,2,0,1,1
4783,ContainedInEdge,true,2,0,1,1
4784,ContainedInEdge,true,2,0,1,1
4785,ContainedInEdge,true,2,0,1,1
4786,ContainedInEdge,true,2,0,1,1
4787,ContainedInEdge,true,2,0,1,1
4788,ContainedInEdge,true,2,0,1,1
4789,ContainedInEdge,true,2,0,1,1
4790,ContainedInEdge,true,2,0,1,1
4791,ContainedInEdge,true,8,0,7,1
4792,ContainedInEdge,true,3,0,2,1
4793,ContainedInEdge,true,2,0,1,1
4794,ContainedInEdge,true,3,0,2,1
4795,ContainedInEdge,true,2,0,1,1
4796,ContainedInEdge,true,2,0,1,1
4797,ContainedInEdge,true,2,0,1,1
4798,ContainedInEdge,true,8,0,7,1
4799,ContainedInEdge,true,2,0,1,1
4800,ContainedInEdge,true,2,0,1,1
4801,ContainedInEdge,true,2,0,1,1
4802,ContainedInEdge,true,8,0,7,1
4803,ContainedInEdge,true,2,0,1,1
4804,ContainedInEdge,true,9,0,8,1
4805,ContainedInEdge,true,3,0,2,1
4806,ContainedInEdge,true,2,0,1,1
4807,ContainedInEdge,true,2,0,1,1
4808,ContainedInEdge,true,3,0,2,1
4809,ContainedInEdge,true,9,0,8,1
4810,ContainedInEdge,true,2,0,1,1
4811,ContainedInEdge,true,2,0,1,1
4812,ContainedInEdge,true,2,0,1,1
4813,ContainedInEdge,true,2,0,1,1
4814,ContainedInEdge,true,3,0,2,1
4815,ContainedInEdge,true,2,0,1,1
4816,ContainedInEdge,true,2,0,1,1
4817,ContainedInEdge,true,3,0,2,1
4818,ContainedInEdge,true,3,0,2,1
4819,ContainedInEdge,true,4,0,3,1
4820,ContainedInEdge,true,2,0,1,1
4821,ContainedInEdge,true,3,0,2,1
4822,ContainedInEdge,true,2,0,1,1
4823,ContainedInEdge,true,2,0,1,1
4824,ContainedInEdge,true,2,0,1,1
4825,ContainedInEdge,true,2,0,1,1
4826,ContainedInEdge,true,2,0,1,1
4827,ContainedInEdge,true,2,0,1,1
4828,ContainedInEdge,true,2,0,1,1
4829,ContainedInEdge,true,3,0,2,1
4830,ContainedInEdge,true,2,0,1,1
4831,ContainedInEdge,true,2,0,1,1
4832,ContainedInEdge,true,2,0,1,1
4833,ContainedInEdge,true,2,0,1,1
4834,ContainedInEdge,true,2,0,1,1
4835,ContainedInEdge,true,2,0,1,1
4836,ContainedInEdge,true,2,0,1,1
4837,ContainedInEdge,true,2,0,1,1
4838,ContainedInEdge,true,4,0,3,1
4839,ContainedInEdge,true,2,0,1,1
4840,ContainedInEdge,true,3,0,2,1
4841,ContainedInEdge,true,2,0,1,1
4842,ContainedInEdge,true,2,0,1,1
4843,ContainedInEdge,true,2,0,1,1
4844,ContainedInEdge,true,2,0,1,1
4845,ContainedInEdge,true,2,0,1,1
4846,ContainedInEdge,true,2,0,1,1
4847,ContainedInEdge,true,2,0,1,1
4848,ContainedInEdge,true,2,0,1,1
4849,ContainedInEdge,true,2,0,1,1
4850,ContainedInEdge,true,2,0,1,1
4851,ContainedInEdge,true,2,0,1,1
4852,ContainedInEdge,true,2,0,1,1
4853,ContainedInEdge,true,2,0,1,1
4854,ContainedInEdge,true,2,0,1,1
4855,ContainedInEdge,true,2,0,1,1
4856,ContainedInEdge,true,2,0,1,1
4857,ContainedInEdge,true,2,0,1,1
4858,ContainedInEdge,true,2,0,1,1
4859,ContainedInEdge,true,2,0,1,1
4860,ContainedInEdge,true,2,0,1,1
4861,ContainedInEdge,true,2,0,1,1
4862,ContainedInEdge,true,2,0,1,1
4863,ContainedInEdge,true,2,0,1,1
4864,ContainedInEdge,true,2,0,1,1
4865,ContainedInEdge,true,2,0,1,1
4866,ContainedInEdge,true,2,0,1,1
4867,ContainedInEdge,true,2,0,1,1
4868,ContainedInEdge,true,2,0,1,1
4869,ContainedInEdge,true,2,0,1,1
4870,ContainedInEdge,true,2,0,1,1
4871,ContainedInEdge,true,3,0,2,1
4872,ContainedInEdge,true,2,0,1,1
4873,ContainedInEdge,true,3,0,2,1
4874,ContainedInEdge,true,2,0,1,1
4875,ContainedInEdge,true,2,0,1,1
4876,ContainedInEdge,true,2,0,1,1
4877,ContainedInEdge,true,2,0,1,1
4878,ContainedInEdge,true,2,0,1,1
4879,ContainedInEdge,true,2,0,1,1
4880,ContainedInEdge,true,2,0,1,1
4881,ContainedInEdge,true,2,0,1,1
4882,ContainedInEdge,true,2,0,1,1
4883,ContainedInEdge,true,2,0,1,1
4884,ContainedInEdge,true,2,0,1,1
4885,ContainedInEdge,true,2,0,1,1
4886,ContainedInEdge,true,2,0,1,1
4887,ContainedInEdge,true,2,0,1,1
4888,ContainedInEdge,true,2,0,1,1
4889,ContainedInEdge,true,2,0,1,1
4890,ContainedInEdge,true,2,0,1,1
4891,ContainedInEdge,true,3,0,2,1
4892,ContainedInEdge,true,2,0,1,1
4893,ContainedInEdge,true,2,0,1,1
4894,ContainedInEdge,true,2,0,1,1
4895,ContainedInEdge,true,2,0,1,1
4896,ContainedInEdge,true,2,0,1,1
4897,ContainedInEdge,true,3,0,2,1
4898,ContainedInEdge,true,3,0,2,1
4899,ContainedInEdge,true,2,0,1,1
4900,ContainedInEdge,true,2,0,1,1
4901,ContainedInEdge,true,2,0,1,1
4902,ContainedInEdge,true,2,0,1,1
4903,ContainedInEdge,true,2,0,1,1
4904,ContainedInEdge,true,3,0,2,1
4905,ContainedInEdge,true,2,0,1,1
4906,ContainedInEdge,true,2,0,1,1
4907,ContainedInEdge,true,2,0,1,1
4908,ContainedInEdge,true,2,0,1,1
4909,ContainedInEdge,true,2,0,1,1
4910,ContainedInEdge,true,3,0,2,1
4911,ContainedInEdge,true,2,0,1,1
4912,ContainedInEdge,true,2,0,1,1
4913,ContainedInEdge,true,2,0,1,1
4914,ContainedInEdge,true,2,0,1,1
4915,ContainedInEdge,true,2,0,1,1
4916,ContainedInEdge,true,2,0,1,1
4917,ContainedInEdge,true,2,0,1,1
4918,ContainedInEdge,true,2,0,1,1
4919,ContainedInEdge,true,2,0,1,1
4920,ContainedInEdge,true,2,0,1,1
4921,ContainedInEdge,true,2,0,1,1
4922,ContainedInEdge,true,2,0,1,1
4923,ContainedInEdge,true,2,0,1,1
4924,ContainedInEdge,true,3,0,2,1
4925,ContainedInEdge,true,2,0,1,1
4926,ContainedInEdge,true,2,0,1,1
4927,ContainedInEdge,true,2,0,1,1
4928,ContainedInEdge,true,2,0,1,1
4929,ContainedInEdge,true,3,0,2,1
4930,ContainedInEdge,true,3,0,2,1
4931,ContainedInEdge,true,2,0,1,1
4932,ContainedInEdge,true,2,0,1,1
4933,ContainedInEdge,true,2,0,1,1
4934,ContainedInEdge,true,2,0,1,1
4935,ContainedInEdge,true,2,0,1,1
4936,ContainedInEdge,true,2,0,1,1
4937,ContainedInEdge,true,2,0,1,1
4938,ContainedInEdge,true,2,0,1,1
4939,ContainedInEdge,true,2,0,1,1
4940,ContainedInEdge,true,2,0,1,1
4941,ContainedInEdge,true,2,0,1,1
4942,ContainedInEdge,true,2,0,1,1
4943,ContainedInEdge,true,2,0,1,1
4944,ContainedInEdge,true,2,0,1,1
4945,ContainedInEdge,true,2,0,1,1
4946,ContainedInEdge,true,2,0,1,1
4947,ContainedInEdge,true,4,0,3,1
4948,ContainedInEdge,true,2,0,1,1
4949,ContainedInEdge,true,2,0,1,1
4950,ContainedInEdge,true,2,0,1,1
4951,ContainedInEdge,true,3,0,2,1
4952,ContainedInEdge,true,2,0,1,1
4953,ContainedInEdge,true,2,0,1,1
4954,ContainedInEdge,true,2,0,1,1
4955,ContainedInEdge,true,4,0,3,1
4956,ContainedInEdge,true,4,0,3,1
4957,ContainedInEdge,true,2,0,1,1
4958,ContainedInEdge,true,3,0,2,1
4959,ContainedInEdge,true,2,0,1,1
4960,ContainedInEdge,true,2,0,1,1
4961,ContainedInEdge,true,2,0,1,1
4962,ContainedInEdge,true,2,0,1,1
4963,ContainedInEdge,true,2,0,1,1
4964,ContainedInEdge,true,8,0,7,1
4965,ContainedInEdge,true,2,0,1,1
4966,ContainedInEdge,true,2,0,1,1
4967,ContainedInEdge,true,2,0,1,1
4968,ContainedInEdge,true,2,0,1,1
4969,ContainedInEdge,true,2,0,1,1
4970,ContainedInEdge,true,2,0,1,1
4971,ContainedInEdge,true,3,0,2,1
4972,ContainedInEdge,true,3,0,2,1
4973,ContainedInEdge,true,3,0,2,1
4974,ContainedInEdge,true,3,0,2,1
4975,ContainedInEdge,true,2,0,1,1
4976,ContainedInEdge,true,2,0,1,1
4977,ContainedInEdge,true,3,0,2,1
4978,ContainedInEdge,true,2,0,1,1
4979,ContainedInEdge,true,4,0,3,1
4980,ContainedInEdge,true,2,0,1,1
4981,ContainedInEdge,true,2,0,1,1
4982,ContainedInEdge,true,4,0,3,1
4983,ContainedInEdge,true,2,0,1,1
4984,ContainedInEdge,true,2,0,1,1
4985,ContainedInEdge,true,3,0,2,1
4986,ContainedInEdge,true,4,0,3,1
4987,ContainedInEdge,true,2,0,1,1
4988,ContainedInEdge,true,2,0,1,1
4989,ContainedInEdge,true,3,0,2,1
4990,ContainedInEdge,true,3,0,2,1
4991,ContainedInEdge,true,4,0,3,1
4992,ContainedInEdge,true,3,0,2,1
4993,ContainedInEdge,true,2,0,1,1
4994,ContainedInEdge,true,3,0,2,1
4995,ContainedInEdge,true,4,0,3,1
4996,ContainedInEdge,true,2,0,1,1
4997,ContainedInEdge,true,2,0,1,1
4998,ContainedInEdge,true,4,0,3,1
4999,ContainedInEdge,true,3,0,2,1
5000,ContainedInEdge,true,4,0,3,1
5001,ContainedInEdge,true,2,0,1,1
5002,ContainedInEdge,true,2,0,1,1
5003,ContainedInEdge,true,3,0,2,1
5004,ContainedInEdge,true,3,0,2,1
5005,ContainedInEdge,true,2,0,1,1
5006,ContainedInEdge,true,4,0,3,1
5007,ContainedInEdge,true,3,0,2,1
5008,ContainedInEdge,true,2,0,1,1
5009,ContainedInEdge,true,3,0,2,1
5010,ContainedInEdge,true,2,0,1,1
5011,ContainedInEdge,true,2,0,1,1
5012,ContainedInEdge,true,2,0,1,1
5013,ContainedInEdge,true,2,0,1,1
5014,ContainedInEdge,true,2,0,1,1
5015,ContainedInEdge,true,2,0,1,1
5016,ContainedInEdge,true,2,0,1,1
5017,ContainedInEdge,true,2,0,1,1
5018,ContainedInEdge,true,2,0,1,1
5019,ContainedInEdge,true,2,0,1,1
5020,ContainedInEdge,true,2,0,1,1
5021,ContainedInEdge,true,2,0,1,1
5022,ContainedInEdge,true,3,0,2,1
5023,ContainedInEdge,true,2,0,1,1
5024,ContainedInEdge,true,3,0,2,1
5025,ContainedInEdge,true,2,0,1,1
5026,ContainedInEdge,true,2,0,1,1
5027,ContainedInEdge,true,3,0,2,1
5028,ContainedInEdge,true,2,0,1,1
5029,ContainedInEdge,true,2,0,1,1
5030,ContainedInEdge,true,2,0,1,1
5031,ContainedInEdge,true,2,0,1,1
5032,ContainedInEdge,true,3,0,2,1
5033,ContainedInEdge,true,2,0,1,1
5034,ContainedInEdge,true,2,0,1,1
5035,ContainedInEdge,true,3,0,2,1
5036,ContainedInEdge,true,2,0,1,1
5037,ContainedInEdge,true,3,0,2,1
5038,ContainedInEdge,true,2,0,1,1
5039,ContainedInEdge,true,2,0,1,1
5040,ContainedInEdge,true,2,0,1,1
5041,ContainedInEdge,true,2,0,1,1
5042,ContainedInEdge,true,2,0,1,1
5043,ContainedInEdge,true,2,0,1,1
5044,ContainedInEdge,true,4,0,3,1
5045,ContainedInEdge,true,3,0,2,1
5046,ContainedInEdge,true,3,0,2,1
5047,ContainedInEdge,true,2,0,1,1
5048,ContainedInEdge,true,2,0,1,1
