EdgeID,Type,IsDirected,Degree,TailDegree,HeadDegree
736,ContainedInEdge,true,3,2,1
737,ContainedInEdge,true,3,2,1
738,ContainedInEdge,true,3,1,1
739,ContainedInEdge,true,3,1,1
740,ContainedInEdge,true,3,1,1
741,ContainedInEdge,true,3,2,1
742,ContainedInEdge,true,3,2,1
743,ContainedInEdge,true,2,3,1
744,ContainedInEdge,true,3,1,1
745,ContainedInEdge,true,3,1,1
746,ContainedInEdge,true,3,1,1
747,ContainedInEdge,true,3,2,1
748,ContainedInEdge,true,2,1,1
749,ContainedInEdge,true,2,1,1
750,ContainedInEdge,true,3,1,1
751,ContainedInEdge,true,3,1,1
752,ContainedInEdge,true,3,1,1
753,ContainedInEdge,true,3,1,1
754,ContainedInEdge,true,3,1,1
755,ContainedInEdge,true,3,2,1
756,ContainedInEdge,true,3,2,1
757,ContainedInEdge,true,3,2,1
758,ContainedInEdge,true,2,1,1
759,ContainedInEdge,true,3,2,1
760,ContainedInEdge,true,3,2,1
761,ContainedInEdge,true,3,2,1
762,ContainedInEdge,true,3,2,1
763,ContainedInEdge,true,3,1,1
764,ContainedInEdge,true,3,2,1
765,ContainedInEdge,true,3,1,1
766,ContainedInEdge,true,3,2,1
767,ContainedInEdge,true,3,2,1
768,ContainedInEdge,true,3,2,1
769,ContainedInEdge,true,2,2,1
770,ContainedInEdge,true,3,2,1
771,ContainedInEdge,true,3,2,1
772,ContainedInEdge,true,3,2,1
773,ContainedInEdge,true,3,1,1
774,ContainedInEdge,true,3,1,1
775,ContainedInEdge,true,2,2,1
776,ContainedInEdge,true,2,1,1
777,ContainedInEdge,true,2,2,1
778,ContainedInEdge,true,3,3,1
779,ContainedInEdge,true,3,2,1
780,ContainedInEdge,true,3,2,1
781,ContainedInEdge,true,3,2,1
782,ContainedInEdge,true,3,1,1
783,ContainedInEdge,true,3,1,1
784,ContainedInEdge,true,3,2,1
785,ContainedInEdge,true,3,3,1
786,ContainedInEdge,true,2,2,1
787,ContainedInEdge,true,2,2,1
788,ContainedInEdge,true,3,1,1
789,ContainedInEdge,true,3,1,1
790,ContainedInEdge,true,3,1,1
791,ContainedInEdge,true,3,1,1
792,ContainedInEdge,true,3,2,1
793,ContainedInEdge,true,5,1,1
794,ContainedInEdge,true,1,2,1
795,ContainedInEdge,true,1,1,1
796,ContainedInEdge,true,2,2,1
797,ContainedInEdge,true,1,1,1
798,ContainedInEdge,true,4,1,1
799,ContainedInEdge,true,1,2,1
800,ContainedInEdge,true,3,1,1
801,ContainedInEdge,true,4,1,1
802,ContainedInEdge,true,3,1,1
