EdgeID,Type,IsDirected,Cardinality,UndirectedCardinality,TailCardinality,HeadCardinality
16060,ContainedInEdge,true,2,0,1,1
16061,ContainedInEdge,true,2,0,1,1
16062,ContainedInEdge,true,2,0,1,1
16063,ContainedInEdge,true,2,0,1,1
16064,ContainedInEdge,true,2,0,1,1
16065,ContainedInEdge,true,2,0,1,1
16066,ContainedInEdge,true,3,0,2,1
16067,ContainedInEdge,true,2,0,1,1
16068,ContainedInEdge,true,2,0,1,1
16069,ContainedInEdge,true,5,0,4,1
16070,ContainedInEdge,true,2,0,1,1
16071,ContainedInEdge,true,2,0,1,1
16072,ContainedInEdge,true,2,0,1,1
16073,ContainedInEdge,true,2,0,1,1
16074,ContainedInEdge,true,5,0,4,1
16075,ContainedInEdge,true,2,0,1,1
16076,ContainedInEdge,true,3,0,2,1
16077,ContainedInEdge,true,3,0,2,1
16078,ContainedInEdge,true,3,0,2,1
16079,ContainedInEdge,true,3,0,2,1
16080,ContainedInEdge,true,3,0,2,1
16081,ContainedInEdge,true,2,0,1,1
16082,ContainedInEdge,true,2,0,1,1
16083,ContainedInEdge,true,2,0,1,1
16084,ContainedInEdge,true,3,0,2,1
16085,ContainedInEdge,true,2,0,1,1
16086,ContainedInEdge,true,2,0,1,1
16087,ContainedInEdge,true,2,0,1,1
16088,ContainedInEdge,true,2,0,1,1
16089,ContainedInEdge,true,3,0,2,1
16090,ContainedInEdge,true,2,0,1,1
16091,ContainedInEdge,true,3,0,2,1
16092,ContainedInEdge,true,2,0,1,1
16093,ContainedInEdge,true,3,0,2,1
16094,ContainedInEdge,true,2,0,1,1
16095,ContainedInEdge,true,2,0,1,1
16096,ContainedInEdge,true,2,0,1,1
16097,ContainedInEdge,true,2,0,1,1
16098,ContainedInEdge,true,2,0,1,1
16099,ContainedInEdge,true,5,0,4,1
16100,ContainedInEdge,true,2,0,1,1
16101,ContainedInEdge,true,3,0,2,1
16102,ContainedInEdge,true,4,0,3,1
16103,ContainedInEdge,true,3,0,2,1
16104,ContainedInEdge,true,5,0,4,1
16105,ContainedInEdge,true,12,0,11,1
16106,ContainedInEdge,true,5,0,4,1
16107,ContainedInEdge,true,3,0,2,1
16108,ContainedInEdge,true,3,0,2,1
16109,ContainedInEdge,true,6,0,5,1
16110,ContainedInEdge,true,2,0,1,1
16111,ContainedInEdge,true,5,0,4,1
16112,ContainedInEdge,true,3,0,2,1
16113,ContainedInEdge,true,3,0,2,1
16114,ContainedInEdge,true,2,0,1,1
16115,ContainedInEdge,true,3,0,2,1
16116,ContainedInEdge,true,2,0,1,1
16117,ContainedInEdge,true,2,0,1,1
16118,ContainedInEdge,true,4,0,3,1
16119,ContainedInEdge,true,2,0,1,1
16120,ContainedInEdge,true,5,0,4,1
16121,ContainedInEdge,true,3,0,2,1
16122,ContainedInEdge,true,4,0,3,1
16123,ContainedInEdge,true,2,0,1,1
16124,ContainedInEdge,true,2,0,1,1
16125,ContainedInEdge,true,4,0,3,1
16126,ContainedInEdge,true,4,0,3,1
16127,ContainedInEdge,true,3,0,2,1
16128,ContainedInEdge,true,3,0,2,1
16129,ContainedInEdge,true,3,0,2,1
16130,ContainedInEdge,true,3,0,2,1
16131,ContainedInEdge,true,2,0,1,1
16132,ContainedInEdge,true,2,0,1,1
16133,ContainedInEdge,true,2,0,1,1
16134,ContainedInEdge,true,2,0,1,1
16135,ContainedInEdge,true,4,0,3,1
16136,ContainedInEdge,true,3,0,2,1
16137,ContainedInEdge,true,3,0,2,1
16138,ContainedInEdge,true,2,0,1,1
16139,ContainedInEdge,true,4,0,3,1
16140,ContainedInEdge,true,2,0,1,1
16141,ContainedInEdge,true,4,0,3,1
16142,ContainedInEdge,true,2,0,1,1
16143,ContainedInEdge,true,2,0,1,1
16144,ContainedInEdge,true,3,0,2,1
16145,ContainedInEdge,true,3,0,2,1
16146,ContainedInEdge,true,7,0,6,1
16147,ContainedInEdge,true,2,0,1,1
16148,ContainedInEdge,true,3,0,2,1
16149,ContainedInEdge,true,2,0,1,1
16150,ContainedInEdge,true,2,0,1,1
16151,ContainedInEdge,true,2,0,1,1
16152,ContainedInEdge,true,3,0,2,1
16153,ContainedInEdge,true,2,0,1,1
16154,ContainedInEdge,true,2,0,1,1
16155,ContainedInEdge,true,2,0,1,1
16156,ContainedInEdge,true,2,0,1,1
16157,ContainedInEdge,true,2,0,1,1
16158,ContainedInEdge,true,5,0,4,1
16159,ContainedInEdge,true,3,0,2,1
16160,ContainedInEdge,true,3,0,2,1
16161,ContainedInEdge,true,2,0,1,1
16162,ContainedInEdge,true,2,0,1,1
16163,ContainedInEdge,true,3,0,2,1
16164,ContainedInEdge,true,2,0,1,1
16165,ContainedInEdge,true,2,0,1,1
16166,ContainedInEdge,true,2,0,1,1
16167,ContainedInEdge,true,2,0,1,1
16168,ContainedInEdge,true,2,0,1,1
16169,ContainedInEdge,true,3,0,2,1
16170,ContainedInEdge,true,2,0,1,1
16171,ContainedInEdge,true,2,0,1,1
16172,ContainedInEdge,true,3,0,2,1
16173,ContainedInEdge,true,4,0,3,1
16174,ContainedInEdge,true,3,0,2,1
16175,ContainedInEdge,true,4,0,3,1
16176,ContainedInEdge,true,2,0,1,1
16177,ContainedInEdge,true,2,0,1,1
16178,ContainedInEdge,true,3,0,2,1
16179,ContainedInEdge,true,2,0,1,1
16180,ContainedInEdge,true,2,0,1,1
16181,ContainedInEdge,true,3,0,2,1
16182,ContainedInEdge,true,3,0,2,1
16183,ContainedInEdge,true,3,0,2,1
16184,ContainedInEdge,true,3,0,2,1
16185,ContainedInEdge,true,6,0,5,1
16186,ContainedInEdge,true,2,0,1,1
16187,ContainedInEdge,true,2,0,1,1
16188,ContainedInEdge,true,2,0,1,1
16189,ContainedInEdge,true,3,0,2,1
16190,ContainedInEdge,true,2,0,1,1
16191,ContainedInEdge,true,3,0,2,1
16192,ContainedInEdge,true,5,0,4,1
16193,ContainedInEdge,true,4,0,3,1
16194,ContainedInEdge,true,2,0,1,1
16195,ContainedInEdge,true,4,0,3,1
16196,ContainedInEdge,true,4,0,3,1
16197,ContainedInEdge,true,3,0,2,1
16198,ContainedInEdge,true,2,0,1,1
16199,ContainedInEdge,true,3,0,2,1
16200,ContainedInEdge,true,4,0,3,1
16201,ContainedInEdge,true,3,0,2,1
16202,ContainedInEdge,true,2,0,1,1
16203,ContainedInEdge,true,2,0,1,1
16204,ContainedInEdge,true,4,0,3,1
16205,ContainedInEdge,true,3,0,2,1
16206,ContainedInEdge,true,3,0,2,1
16207,ContainedInEdge,true,5,0,4,1
16208,ContainedInEdge,true,3,0,2,1
16209,ContainedInEdge,true,2,0,1,1
16210,ContainedInEdge,true,4,0,3,1
16211,ContainedInEdge,true,2,0,1,1
16212,ContainedInEdge,true,2,0,1,1
16213,ContainedInEdge,true,3,0,2,1
16214,ContainedInEdge,true,4,0,3,1
16215,ContainedInEdge,true,3,0,2,1
16216,ContainedInEdge,true,3,0,2,1
16217,ContainedInEdge,true,3,0,2,1
16218,ContainedInEdge,true,4,0,3,1
16219,ContainedInEdge,true,2,0,1,1
16220,ContainedInEdge,true,2,0,1,1
16221,ContainedInEdge,true,2,0,1,1
16222,ContainedInEdge,true,2,0,1,1
16223,ContainedInEdge,true,2,0,1,1
16224,ContainedInEdge,true,4,0,3,1
16225,ContainedInEdge,true,3,0,2,1
16226,ContainedInEdge,true,2,0,1,1
16227,ContainedInEdge,true,6,0,5,1
16228,ContainedInEdge,true,3,0,2,1
16229,ContainedInEdge,true,2,0,1,1
16230,ContainedInEdge,true,3,0,2,1
16231,ContainedInEdge,true,2,0,1,1
16232,ContainedInEdge,true,3,0,2,1
16233,ContainedInEdge,true,2,0,1,1
16234,ContainedInEdge,true,5,0,4,1
16235,ContainedInEdge,true,3,0,2,1
16236,ContainedInEdge,true,4,0,3,1
16237,ContainedInEdge,true,2,0,1,1
16238,ContainedInEdge,true,3,0,2,1
16239,ContainedInEdge,true,3,0,2,1
16240,ContainedInEdge,true,3,0,2,1
16241,ContainedInEdge,true,3,0,2,1
16242,ContainedInEdge,true,3,0,2,1
16243,ContainedInEdge,true,2,0,1,1
16244,ContainedInEdge,true,5,0,4,1
16245,ContainedInEdge,true,2,0,1,1
16246,ContainedInEdge,true,3,0,2,1
16247,ContainedInEdge,true,2,0,1,1
16248,ContainedInEdge,true,3,0,2,1
16249,ContainedInEdge,true,2,0,1,1
16250,ContainedInEdge,true,2,0,1,1
16251,ContainedInEdge,true,3,0,2,1
16252,ContainedInEdge,true,2,0,1,1
16253,ContainedInEdge,true,3,0,2,1
16254,ContainedInEdge,true,2,0,1,1
16255,ContainedInEdge,true,4,0,3,1
16256,ContainedInEdge,true,2,0,1,1
16257,ContainedInEdge,true,3,0,2,1
16258,ContainedInEdge,true,5,0,4,1
16259,ContainedInEdge,true,4,0,3,1
16260,ContainedInEdge,true,4,0,3,1
16261,ContainedInEdge,true,2,0,1,1
16262,ContainedInEdge,true,4,0,3,1
16263,ContainedInEdge,true,3,0,2,1
16264,ContainedInEdge,true,3,0,2,1
16265,ContainedInEdge,true,2,0,1,1
16266,ContainedInEdge,true,3,0,2,1
16267,ContainedInEdge,true,2,0,1,1
16268,ContainedInEdge,true,2,0,1,1
16269,ContainedInEdge,true,4,0,3,1
16270,ContainedInEdge,true,2,0,1,1
16271,ContainedInEdge,true,2,0,1,1
16272,ContainedInEdge,true,4,0,3,1
16273,ContainedInEdge,true,3,0,2,1
16274,ContainedInEdge,true,2,0,1,1
16275,ContainedInEdge,true,4,0,3,1
16276,ContainedInEdge,true,5,0,4,1
16277,ContainedInEdge,true,3,0,2,1
16278,ContainedInEdge,true,4,0,3,1
16279,ContainedInEdge,true,3,0,2,1
16280,ContainedInEdge,true,3,0,2,1
16281,ContainedInEdge,true,2,0,1,1
16282,ContainedInEdge,true,4,0,3,1
16283,ContainedInEdge,true,2,0,1,1
16284,ContainedInEdge,true,2,0,1,1
16285,ContainedInEdge,true,2,0,1,1
16286,ContainedInEdge,true,3,0,2,1
16287,ContainedInEdge,true,3,0,2,1
16288,ContainedInEdge,true,4,0,3,1
16289,ContainedInEdge,true,3,0,2,1
16290,ContainedInEdge,true,5,0,4,1
16291,ContainedInEdge,true,2,0,1,1
16292,ContainedInEdge,true,3,0,2,1
16293,ContainedInEdge,true,3,0,2,1
16294,ContainedInEdge,true,3,0,2,1
16295,ContainedInEdge,true,2,0,1,1
16296,ContainedInEdge,true,2,0,1,1
16297,ContainedInEdge,true,3,0,2,1
16298,ContainedInEdge,true,4,0,3,1
16299,ContainedInEdge,true,2,0,1,1
16300,ContainedInEdge,true,2,0,1,1
16301,ContainedInEdge,true,3,0,2,1
16302,ContainedInEdge,true,3,0,2,1
16303,ContainedInEdge,true,5,0,4,1
16304,ContainedInEdge,true,2,0,1,1
16305,ContainedInEdge,true,3,0,2,1
16306,ContainedInEdge,true,2,0,1,1
16307,ContainedInEdge,true,2,0,1,1
16308,ContainedInEdge,true,3,0,2,1
16309,ContainedInEdge,true,2,0,1,1
16310,ContainedInEdge,true,3,0,2,1
16311,ContainedInEdge,true,4,0,3,1
16312,ContainedInEdge,true,2,0,1,1
16313,ContainedInEdge,true,3,0,2,1
16314,ContainedInEdge,true,2,0,1,1
16315,ContainedInEdge,true,3,0,2,1
16316,ContainedInEdge,true,4,0,3,1
16317,ContainedInEdge,true,2,0,1,1
16318,ContainedInEdge,true,2,0,1,1
16319,ContainedInEdge,true,3,0,2,1
16320,ContainedInEdge,true,3,0,2,1
16321,ContainedInEdge,true,2,0,1,1
16322,ContainedInEdge,true,2,0,1,1
16323,ContainedInEdge,true,2,0,1,1
16324,ContainedInEdge,true,3,0,2,1
16325,ContainedInEdge,true,2,0,1,1
16326,ContainedInEdge,true,2,0,1,1
16327,ContainedInEdge,true,2,0,1,1
16328,ContainedInEdge,true,2,0,1,1
16329,ContainedInEdge,true,2,0,1,1
16330,ContainedInEdge,true,2,0,1,1
16331,ContainedInEdge,true,3,0,2,1
16332,ContainedInEdge,true,2,0,1,1
16333,ContainedInEdge,true,5,0,4,1
16334,ContainedInEdge,true,3,0,2,1
16335,ContainedInEdge,true,6,0,5,1
16336,ContainedInEdge,true,2,0,1,1
16337,ContainedInEdge,true,2,0,1,1
16338,ContainedInEdge,true,3,0,2,1
16339,ContainedInEdge,true,2,0,1,1
16340,ContainedInEdge,true,3,0,2,1
16341,ContainedInEdge,true,3,0,2,1
16342,ContainedInEdge,true,5,0,4,1
16343,ContainedInEdge,true,3,0,2,1
16344,ContainedInEdge,true,2,0,1,1
16345,ContainedInEdge,true,2,0,1,1
16346,ContainedInEdge,true,2,0,1,1
16347,ContainedInEdge,true,3,0,2,1
16348,ContainedInEdge,true,5,0,4,1
16349,ContainedInEdge,true,3,0,2,1
16350,ContainedInEdge,true,2,0,1,1
16351,ContainedInEdge,true,2,0,1,1
16352,ContainedInEdge,true,4,0,3,1
16353,ContainedInEdge,true,3,0,2,1
16354,ContainedInEdge,true,3,0,2,1
16355,ContainedInEdge,true,2,0,1,1
16356,ContainedInEdge,true,4,0,3,1
16357,ContainedInEdge,true,5,0,4,1
16358,ContainedInEdge,true,2,0,1,1
16359,ContainedInEdge,true,2,0,1,1
16360,ContainedInEdge,true,4,0,3,1
16361,ContainedInEdge,true,2,0,1,1
16362,ContainedInEdge,true,2,0,1,1
16363,ContainedInEdge,true,2,0,1,1
16364,ContainedInEdge,true,2,0,1,1
16365,ContainedInEdge,true,4,0,3,1
16366,ContainedInEdge,true,4,0,3,1
16367,ContainedInEdge,true,2,0,1,1
16368,ContainedInEdge,true,4,0,3,1
16369,ContainedInEdge,true,3,0,2,1
16370,ContainedInEdge,true,2,0,1,1
16371,ContainedInEdge,true,2,0,1,1
16372,ContainedInEdge,true,3,0,2,1
16373,ContainedInEdge,true,2,0,1,1
16374,ContainedInEdge,true,3,0,2,1
16375,ContainedInEdge,true,2,0,1,1
16376,ContainedInEdge,true,2,0,1,1
16377,ContainedInEdge,true,3,0,2,1
16378,ContainedInEdge,true,2,0,1,1
16379,ContainedInEdge,true,4,0,3,1
16380,ContainedInEdge,true,2,0,1,1
16381,ContainedInEdge,true,2,0,1,1
16382,ContainedInEdge,true,3,0,2,1
16383,ContainedInEdge,true,2,0,1,1
16384,ContainedInEdge,true,2,0,1,1
16385,ContainedInEdge,true,3,0,2,1
16386,ContainedInEdge,true,3,0,2,1
16387,ContainedInEdge,true,2,0,1,1
16388,ContainedInEdge,true,3,0,2,1
16389,ContainedInEdge,true,2,0,1,1
16390,ContainedInEdge,true,2,0,1,1
16391,ContainedInEdge,true,2,0,1,1
16392,ContainedInEdge,true,4,0,3,1
16393,ContainedInEdge,true,3,0,2,1
16394,ContainedInEdge,true,2,0,1,1
16395,ContainedInEdge,true,2,0,1,1
16396,ContainedInEdge,true,2,0,1,1
16397,ContainedInEdge,true,2,0,1,1
16398,ContainedInEdge,true,4,0,3,1
16399,ContainedInEdge,true,3,0,2,1
16400,ContainedInEdge,true,3,0,2,1
16401,ContainedInEdge,true,2,0,1,1
16402,ContainedInEdge,true,2,0,1,1
16403,ContainedInEdge,true,4,0,3,1
16404,ContainedInEdge,true,3,0,2,1
16405,ContainedInEdge,true,2,0,1,1
16406,ContainedInEdge,true,2,0,1,1
16407,ContainedInEdge,true,3,0,2,1
16408,ContainedInEdge,true,2,0,1,1
16409,ContainedInEdge,true,3,0,2,1
16410,ContainedInEdge,true,2,0,1,1
16411,ContainedInEdge,true,4,0,3,1
16412,ContainedInEdge,true,3,0,2,1
16413,ContainedInEdge,true,3,0,2,1
16414,ContainedInEdge,true,2,0,1,1
16415,ContainedInEdge,true,5,0,4,1
16416,ContainedInEdge,true,3,0,2,1
16417,ContainedInEdge,true,2,0,1,1
16418,ContainedInEdge,true,4,0,3,1
16419,ContainedInEdge,true,3,0,2,1
16420,ContainedInEdge,true,3,0,2,1
16421,ContainedInEdge,true,4,0,3,1
16422,ContainedInEdge,true,4,0,3,1
16423,ContainedInEdge,true,2,0,1,1
16424,ContainedInEdge,true,2,0,1,1
16425,ContainedInEdge,true,3,0,2,1
16426,ContainedInEdge,true,3,0,2,1
16427,ContainedInEdge,true,3,0,2,1
16428,ContainedInEdge,true,4,0,3,1
16429,ContainedInEdge,true,2,0,1,1
16430,ContainedInEdge,true,2,0,1,1
16431,ContainedInEdge,true,3,0,2,1
16432,ContainedInEdge,true,4,0,3,1
16433,ContainedInEdge,true,2,0,1,1
16434,ContainedInEdge,true,3,0,2,1
16435,ContainedInEdge,true,2,0,1,1
16436,ContainedInEdge,true,2,0,1,1
16437,ContainedInEdge,true,2,0,1,1
16438,ContainedInEdge,true,4,0,3,1
16439,ContainedInEdge,true,2,0,1,1
16440,ContainedInEdge,true,4,0,3,1
16441,ContainedInEdge,true,2,0,1,1
16442,ContainedInEdge,true,3,0,2,1
16443,ContainedInEdge,true,2,0,1,1
16444,ContainedInEdge,true,2,0,1,1
16445,ContainedInEdge,true,3,0,2,1
16446,ContainedInEdge,true,3,0,2,1
16447,ContainedInEdge,true,3,0,2,1
16448,ContainedInEdge,true,2,0,1,1
16449,ContainedInEdge,true,3,0,2,1
16450,ContainedInEdge,true,3,0,2,1
16451,ContainedInEdge,true,2,0,1,1
16452,ContainedInEdge,true,3,0,2,1
16453,ContainedInEdge,true,3,0,2,1
16454,ContainedInEdge,true,3,0,2,1
16455,ContainedInEdge,true,4,0,3,1
16456,ContainedInEdge,true,3,0,2,1
16457,ContainedInEdge,true,2,0,1,1
16458,ContainedInEdge,true,3,0,2,1
16459,ContainedInEdge,true,2,0,1,1
16460,ContainedInEdge,true,3,0,2,1
16461,ContainedInEdge,true,2,0,1,1
16462,ContainedInEdge,true,3,0,2,1
16463,ContainedInEdge,true,2,0,1,1
16464,ContainedInEdge,true,2,0,1,1
16465,ContainedInEdge,true,2,0,1,1
16466,ContainedInEdge,true,4,0,3,1
16467,ContainedInEdge,true,4,0,3,1
16468,ContainedInEdge,true,2,0,1,1
16469,ContainedInEdge,true,2,0,1,1
16470,ContainedInEdge,true,3,0,2,1
16471,ContainedInEdge,true,2,0,1,1
16472,ContainedInEdge,true,3,0,2,1
16473,ContainedInEdge,true,3,0,2,1
16474,ContainedInEdge,true,3,0,2,1
16475,ContainedInEdge,true,3,0,2,1
16476,ContainedInEdge,true,3,0,2,1
16477,ContainedInEdge,true,2,0,1,1
16478,ContainedInEdge,true,2,0,1,1
16479,ContainedInEdge,true,2,0,1,1
16480,ContainedInEdge,true,4,0,3,1
16481,ContainedInEdge,true,4,0,3,1
16482,ContainedInEdge,true,3,0,2,1
16483,ContainedInEdge,true,2,0,1,1
16484,ContainedInEdge,true,3,0,2,1
16485,ContainedInEdge,true,4,0,3,1
16486,ContainedInEdge,true,2,0,1,1
16487,ContainedInEdge,true,3,0,2,1
16488,ContainedInEdge,true,2,0,1,1
16489,ContainedInEdge,true,3,0,2,1
16490,ContainedInEdge,true,2,0,1,1
16491,ContainedInEdge,true,4,0,3,1
16492,ContainedInEdge,true,2,0,1,1
16493,ContainedInEdge,true,4,0,3,1
16494,ContainedInEdge,true,3,0,2,1
16495,ContainedInEdge,true,3,0,2,1
16496,ContainedInEdge,true,5,0,4,1
16497,ContainedInEdge,true,3,0,2,1
16498,ContainedInEdge,true,4,0,3,1
16499,ContainedInEdge,true,4,0,3,1
16500,ContainedInEdge,true,4,0,3,1
16501,ContainedInEdge,true,2,0,1,1
16502,ContainedInEdge,true,3,0,2,1
16503,ContainedInEdge,true,3,0,2,1
16504,ContainedInEdge,true,4,0,3,1
16505,ContainedInEdge,true,3,0,2,1
16506,ContainedInEdge,true,3,0,2,1
16507,ContainedInEdge,true,2,0,1,1
16508,ContainedInEdge,true,3,0,2,1
16509,ContainedInEdge,true,3,0,2,1
16510,ContainedInEdge,true,3,0,2,1
16511,ContainedInEdge,true,5,0,4,1
16512,ContainedInEdge,true,5,0,4,1
16513,ContainedInEdge,true,2,0,1,1
16514,ContainedInEdge,true,2,0,1,1
16515,ContainedInEdge,true,3,0,2,1
16516,ContainedInEdge,true,4,0,3,1
16517,ContainedInEdge,true,2,0,1,1
16518,ContainedInEdge,true,2,0,1,1
16519,ContainedInEdge,true,3,0,2,1
16520,ContainedInEdge,true,4,0,3,1
16521,ContainedInEdge,true,3,0,2,1
16522,ContainedInEdge,true,4,0,3,1
16523,ContainedInEdge,true,2,0,1,1
16524,ContainedInEdge,true,2,0,1,1
16525,ContainedInEdge,true,3,0,2,1
16526,ContainedInEdge,true,2,0,1,1
16527,ContainedInEdge,true,3,0,2,1
16528,ContainedInEdge,true,2,0,1,1
16529,ContainedInEdge,true,3,0,2,1
16530,ContainedInEdge,true,3,0,2,1
16531,ContainedInEdge,true,4,0,3,1
16532,ContainedInEdge,true,2,0,1,1
16533,ContainedInEdge,true,11,0,10,1
16534,ContainedInEdge,true,2,0,1,1
16535,ContainedInEdge,true,3,0,2,1
16536,ContainedInEdge,true,2,0,1,1
16537,ContainedInEdge,true,5,0,4,1
16538,ContainedInEdge,true,4,0,3,1
16539,ContainedInEdge,true,3,0,2,1
16540,ContainedInEdge,true,3,0,2,1
16541,ContainedInEdge,true,3,0,2,1
16542,ContainedInEdge,true,3,0,2,1
16543,ContainedInEdge,true,2,0,1,1
16544,ContainedInEdge,true,2,0,1,1
16545,ContainedInEdge,true,2,0,1,1
16546,ContainedInEdge,true,4,0,3,1
16547,ContainedInEdge,true,3,0,2,1
16548,ContainedInEdge,true,2,0,1,1
16549,ContainedInEdge,true,2,0,1,1
16550,ContainedInEdge,true,4,0,3,1
16551,ContainedInEdge,true,5,0,4,1
16552,ContainedInEdge,true,2,0,1,1
16553,ContainedInEdge,true,2,0,1,1
16554,ContainedInEdge,true,2,0,1,1
16555,ContainedInEdge,true,2,0,1,1
16556,ContainedInEdge,true,3,0,2,1
16557,ContainedInEdge,true,4,0,3,1
16558,ContainedInEdge,true,3,0,2,1
16559,ContainedInEdge,true,2,0,1,1
16560,ContainedInEdge,true,2,0,1,1
16561,ContainedInEdge,true,4,0,3,1
16562,ContainedInEdge,true,5,0,4,1
16563,ContainedInEdge,true,5,0,4,1
16564,ContainedInEdge,true,2,0,1,1
16565,ContainedInEdge,true,2,0,1,1
16566,ContainedInEdge,true,3,0,2,1
16567,ContainedInEdge,true,5,0,4,1
16568,ContainedInEdge,true,4,0,3,1
16569,ContainedInEdge,true,4,0,3,1
16570,ContainedInEdge,true,2,0,1,1
16571,ContainedInEdge,true,3,0,2,1
16572,ContainedInEdge,true,2,0,1,1
16573,ContainedInEdge,true,5,0,4,1
16574,ContainedInEdge,true,4,0,3,1
16575,ContainedInEdge,true,3,0,2,1
16576,ContainedInEdge,true,2,0,1,1
16577,ContainedInEdge,true,2,0,1,1
16578,ContainedInEdge,true,2,0,1,1
16579,ContainedInEdge,true,3,0,2,1
16580,ContainedInEdge,true,2,0,1,1
16581,ContainedInEdge,true,3,0,2,1
16582,ContainedInEdge,true,4,0,3,1
16583,ContainedInEdge,true,4,0,3,1
16584,ContainedInEdge,true,2,0,1,1
16585,ContainedInEdge,true,4,0,3,1
16586,ContainedInEdge,true,3,0,2,1
16587,ContainedInEdge,true,3,0,2,1
16588,ContainedInEdge,true,5,0,4,1
16589,ContainedInEdge,true,2,0,1,1
16590,ContainedInEdge,true,2,0,1,1
16591,ContainedInEdge,true,2,0,1,1
16592,ContainedInEdge,true,2,0,1,1
16593,ContainedInEdge,true,2,0,1,1
16594,ContainedInEdge,true,3,0,2,1
16595,ContainedInEdge,true,2,0,1,1
16596,ContainedInEdge,true,2,0,1,1
16597,ContainedInEdge,true,3,0,2,1
16598,ContainedInEdge,true,3,0,2,1
16599,ContainedInEdge,true,2,0,1,1
16600,ContainedInEdge,true,3,0,2,1
16601,ContainedInEdge,true,4,0,3,1
16602,ContainedInEdge,true,3,0,2,1
16603,ContainedInEdge,true,3,0,2,1
16604,ContainedInEdge,true,2,0,1,1
16605,ContainedInEdge,true,2,0,1,1
16606,ContainedInEdge,true,3,0,2,1
16607,ContainedInEdge,true,4,0,3,1
16608,ContainedInEdge,true,2,0,1,1
16609,ContainedInEdge,true,3,0,2,1
16610,ContainedInEdge,true,2,0,1,1
16611,ContainedInEdge,true,2,0,1,1
16612,ContainedInEdge,true,5,0,4,1
16613,ContainedInEdge,true,2,0,1,1
16614,ContainedInEdge,true,2,0,1,1
16615,ContainedInEdge,true,4,0,3,1
16616,ContainedInEdge,true,4,0,3,1
16617,ContainedInEdge,true,4,0,3,1
16618,ContainedInEdge,true,2,0,1,1
16619,ContainedInEdge,true,5,0,4,1
16620,ContainedInEdge,true,2,0,1,1
16621,ContainedInEdge,true,3,0,2,1
16622,ContainedInEdge,true,3,0,2,1
16623,ContainedInEdge,true,3,0,2,1
16624,ContainedInEdge,true,5,0,4,1
16625,ContainedInEdge,true,3,0,2,1
16626,ContainedInEdge,true,4,0,3,1
16627,ContainedInEdge,true,2,0,1,1
16628,ContainedInEdge,true,7,0,6,1
16629,ContainedInEdge,true,3,0,2,1
16630,ContainedInEdge,true,7,0,6,1
16631,ContainedInEdge,true,3,0,2,1
16632,ContainedInEdge,true,2,0,1,1
16633,ContainedInEdge,true,3,0,2,1
16634,ContainedInEdge,true,3,0,2,1
16635,ContainedInEdge,true,3,0,2,1
16636,ContainedInEdge,true,3,0,2,1
16637,ContainedInEdge,true,2,0,1,1
16638,ContainedInEdge,true,3,0,2,1
16639,ContainedInEdge,true,2,0,1,1
16640,ContainedInEdge,true,3,0,2,1
16641,ContainedInEdge,true,3,0,2,1
16642,ContainedInEdge,true,2,0,1,1
16643,ContainedInEdge,true,2,0,1,1
16644,ContainedInEdge,true,2,0,1,1
16645,ContainedInEdge,true,2,0,1,1
16646,ContainedInEdge,true,3,0,2,1
16647,ContainedInEdge,true,2,0,1,1
16648,ContainedInEdge,true,3,0,2,1
16649,ContainedInEdge,true,2,0,1,1
16650,ContainedInEdge,true,3,0,2,1
16651,ContainedInEdge,true,3,0,2,1
16652,ContainedInEdge,true,2,0,1,1
16653,ContainedInEdge,true,3,0,2,1
16654,ContainedInEdge,true,2,0,1,1
16655,ContainedInEdge,true,3,0,2,1
16656,ContainedInEdge,true,3,0,2,1
16657,ContainedInEdge,true,3,0,2,1
16658,ContainedInEdge,true,2,0,1,1
16659,ContainedInEdge,true,2,0,1,1
16660,ContainedInEdge,true,2,0,1,1
16661,ContainedInEdge,true,3,0,2,1
16662,ContainedInEdge,true,3,0,2,1
16663,ContainedInEdge,true,3,0,2,1
16664,ContainedInEdge,true,2,0,1,1
16665,ContainedInEdge,true,2,0,1,1
16666,ContainedInEdge,true,2,0,1,1
16667,ContainedInEdge,true,2,0,1,1
16668,ContainedInEdge,true,3,0,2,1
16669,ContainedInEdge,true,2,0,1,1
16670,ContainedInEdge,true,2,0,1,1
16671,ContainedInEdge,true,2,0,1,1
16672,ContainedInEdge,true,2,0,1,1
16673,ContainedInEdge,true,2,0,1,1
16674,ContainedInEdge,true,2,0,1,1
16675,ContainedInEdge,true,2,0,1,1
16676,ContainedInEdge,true,3,0,2,1
16677,ContainedInEdge,true,2,0,1,1
16678,ContainedInEdge,true,3,0,2,1
16679,ContainedInEdge,true,3,0,2,1
16680,ContainedInEdge,true,2,0,1,1
16681,ContainedInEdge,true,3,0,2,1
16682,ContainedInEdge,true,3,0,2,1
16683,ContainedInEdge,true,3,0,2,1
16684,ContainedInEdge,true,3,0,2,1
16685,ContainedInEdge,true,3,0,2,1
16686,ContainedInEdge,true,3,0,2,1
16687,ContainedInEdge,true,2,0,1,1
16688,ContainedInEdge,true,3,0,2,1
16689,ContainedInEdge,true,2,0,1,1
16690,ContainedInEdge,true,2,0,1,1
16691,ContainedInEdge,true,2,0,1,1
16692,ContainedInEdge,true,3,0,2,1
16693,ContainedInEdge,true,3,0,2,1
