NodeID,Type,Name,VertexDegree,EdgeDegree,InVertexDegree,OutVertexDegree,InEdgeDegree,OutEdgeDegree,DirectedInVertexDegree,DirectedOutVertexDegree,DirectedInEdgeDegree,DirectedOutEdgeDegree
3222,EntityNode,Cimolomys clarki,826,3,826,826,3,2,1,0,1,0
3223,EntityNode,lilies,826,2,826,826,2,2,0,0,0,0
3224,EntityNode,Meniscoessus major,826,3,826,826,3,2,1,0,1,0
3225,EntityNode,Liliaceae,826,2,826,826,2,2,0,0,0,0
3226,EntityNode,Mesodma primaeva,826,3,826,826,3,2,2,0,1,0
3227,EntityNode,Marsupial,826,2,826,826,2,2,0,0,0,0
3228,EntityNode,Cyperaceae,826,2,826,826,2,2,0,0,0,0
3229,EntityNode,Alphadon halleyi,826,3,826,826,3,2,2,0,1,0
3230,EntityNode,Sparganiaceae,826,2,826,826,2,2,0,0,0,0
3231,EntityNode,Eodelphis browni,826,3,826,826,3,2,1,0,1,0
3232,EntityNode,bur-reed,826,3,826,826,3,2,2,0,1,0
3233,EntityNode,Placentals,826,2,826,826,2,2,0,0,0,0
3234,EntityNode,Equisetaceae,826,2,826,826,2,2,0,0,0,0
3235,EntityNode,Equisetum,826,3,826,826,3,2,1,0,1,0
3236,EntityNode,Gymnosperm,826,3,826,826,3,2,1,0,1,0
3237,EntityNode,Cimolestes,826,2,826,826,2,2,0,0,0,0
3238,EntityNode,Animals,826,2,826,826,2,2,0,0,0,0
3239,EntityNode,therians,826,2,826,826,2,2,0,0,0,0
3240,EntityNode,Sequoia,826,3,826,826,3,2,1,0,1,0
3241,EntityNode,Placeholder,826,2,826,826,2,2,0,0,0,0
3242,EntityNode,Taxodiaceae,826,2,826,826,2,2,0,0,0,0
3243,EntityNode,Ginkgo,826,3,826,826,3,2,1,0,1,0
3244,EntityNode,List of dinosaur-bearing rock formations,1043,5,1043,1043,5,4,3,0,1,0
3245,EntityNode,Baeria,826,3,826,826,3,2,1,0,1,0
3246,EntityNode,Angiosperm,826,3,826,826,3,2,1,0,1,0
3247,TermNode,othnielosaurusfossil,812,1,812,812,1,1,0,0,0,0
3248,TermNode,jurassicothnielosauru,812,1,812,812,1,1,0,0,0,0
3249,TermNode,consor,812,1,812,812,1,1,0,0,0,0
3250,TermNode,othnielosauru,812,1,812,812,1,1,0,0,0,0
3251,TermNode,ornithischia,3473,5,3473,3473,4,5,0,1,0,1
3252,TermNode,genus:othnielosauru,812,1,812,812,1,1,0,0,0,0
3253,TermNode,specieso,812,1,812,812,1,1,0,0,0,0
3254,TermNode,1878,4051,4,4051,4051,3,4,0,1,0,1
3255,TermNode,laosauru,812,1,812,812,1,1,0,0,0,0
3256,TermNode,155to,812,1,812,812,1,1,0,0,0,0
3257,TermNode,148million,812,1,812,812,1,1,0,0,0,0
3258,TermNode,fame,6823,10,6823,6823,8,10,0,2,0,2
3259,TermNode,formerli,6685,9,6685,6685,9,9,0,0,0,0
3260,TermNode,othnielia,812,3,812,812,1,3,0,2,0,2
3261,TermNode,spars,812,1,812,812,1,1,0,0,0,0
3262,TermNode,untangl,812,1,812,812,1,1,0,0,0,0
3263,TermNode,taxonomi,4032,5,4032,4032,5,5,0,0,0,0
3264,TermNode,behind,7526,10,7526,7526,10,10,0,0,0,0
3265,TermNode,classifi,4108,8,4108,4108,8,8,0,0,0,0
3266,TermNode,hypsilophodont,1531,3,1531,1531,2,3,0,1,0,1
3267,TermNode,herbivor,3291,4,3291,3291,4,4,0,0,0,0
3268,TermNode,omnivor,812,1,812,812,1,1,0,0,0,0
3269,TermNode,exist,9705,21,9705,9705,21,21,0,0,0,0
3270,TermNode,question,9314,15,9314,9314,15,15,0,0,0,0
3271,TermNode,descriptionothnielosauru,812,1,812,812,1,1,0,0,0,0
3272,TermNode,earlier,9112,10,9112,9112,10,10,0,0,0,0
3273,TermNode,multitud,3709,3,3709,3709,3,3,0,0,0,0
3274,TermNode,1977,11669,18,11669,11669,16,18,0,2,0,2
3275,TermNode,rex,812,3,812,812,1,3,0,2,0,2
3276,TermNode,kilogram,812,2,812,812,1,2,0,1,0,1
3277,TermNode,short,16659,32,16659,16659,30,32,0,2,0,2
3278,TermNode,forelimb,2938,3,2938,2938,3,3,0,0,0,0
3279,TermNode,broad,2606,6,2606,2606,6,6,0,0,0,0
3280,TermNode,barbara,4002,3,4002,4002,3,3,0,0,0,0
3281,TermNode,leaf,4498,9,4498,4498,6,9,0,3,0,3
3282,TermNode,cheek,2695,3,2695,2695,2,3,0,1,0,1
3283,TermNode,teeth,2695,2,2695,2695,2,2,0,0,0,0
3284,TermNode,triangular,1017,2,1017,1017,2,2,0,0,0,0
3285,TermNode,denticl,812,1,812,812,1,1,0,0,0,0
3286,TermNode,edg,5923,9,5923,5923,9,9,0,0,0,0
3287,TermNode,premaxillari,812,1,812,812,1,1,0,0,0,0
3288,TermNode,ornament,2135,3,2135,2135,3,3,0,0,0,0
3289,TermNode,ambox,1485,5,1485,1485,5,5,0,0,0,0
3290,TermNode,content,9979,14,9979,9979,14,14,0,0,0,0
3291,TermNode,style,11428,22,11428,11428,21,22,0,1,0,1
3292,TermNode,expans,4914,6,4914,4914,6,6,0,0,0,0
3293,TermNode,pleas,693,3,693,693,3,3,0,0,0,0
3294,TermNode,issu,9611,17,9611,9611,17,17,0,0,0,0
3295,TermNode,introduct,4371,7,4371,4371,7,7,0,0,0,0
3296,TermNode,quantum,4524,14,4524,4524,7,14,0,7,0,7
3297,TermNode,inequ,3861,4,3861,3861,4,4,0,0,0,0
3298,TermNode,constraint,611,2,611,611,2,2,0,0,0,0
3299,TermNode,magnitud,3249,3,3249,3249,3,3,0,0,0,0
3300,TermNode,extent,3936,6,3936,3936,6,6,0,0,0,0
3301,TermNode,neg,3240,6,3240,3240,6,6,0,0,0,0
3302,TermNode,energi,6344,10,6344,6344,10,10,0,0,0,0
3303,TermNode,densiti,5596,6,5596,5596,6,6,0,0,0,0
3304,TermNode,initi,9295,19,9295,9295,19,19,0,0,0,0
3305,TermNode,conceiv,992,2,992,992,2,2,0,0,0,0
3306,TermNode,clear,4301,9,4301,4301,9,9,0,0,0,0
3307,TermNode,unconstrain,611,2,611,611,2,2,0,0,0,0
3308,TermNode,proven,1001,3,1001,1001,3,3,0,0,0,0
3309,TermNode,divers,4040,8,4040,4040,8,8,0,0,0,0
3310,TermNode,reminisc,1686,3,1686,1686,3,3,0,0,0,0
3311,TermNode,uncertainti,3710,6,3710,3710,6,6,0,0,0,0
3312,TermNode,einstein',3898,6,3898,3898,6,6,0,0,0,0
3313,TermNode,amount,6195,13,6195,6195,13,13,0,0,0,0
3314,TermNode,matter,7955,19,7955,7955,15,19,0,4,0,4
3315,TermNode,einstein,6011,56,6011,6011,11,56,0,45,0,45
3316,TermNode,equationsg_,230,1,230,230,1,1,0,0,0,0
3317,TermNode,kappa,230,1,230,230,1,1,0,0,0,0
3318,TermNode,tensor,2917,8,2917,2917,3,8,0,5,0,5
3319,TermNode,whilst,1467,3,1467,1467,3,3,0,0,0,0
3320,TermNode,momentum,230,1,230,230,1,1,0,0,0,0
3321,TermNode,quantiti,1402,3,1402,1402,3,3,0,0,0,0
3322,TermNode,involv,11722,19,11722,11722,19,19,0,0,0,0
3323,TermNode,system,15649,44,15648,15649,32,44,0,12,0,12
3324,TermNode,made,17664,43,17664,17664,42,43,0,1,0,1
3325,TermNode,arbitrari,534,2,534,534,2,2,0,0,0,0
3326,TermNode,ad,10974,16,10974,10974,16,16,0,0,0,0
3327,TermNode,obei,1523,2,1523,1523,2,2,0,0,0,0
3328,TermNode,weak,6121,9,6121,6121,7,9,0,2,0,2
3329,TermNode,assert,2553,3,2553,2553,3,3,0,0,0,0
3330,TermNode,measur,7378,13,7378,7378,13,13,0,0,0,0
3331,TermNode,essenti,6970,10,6970,6970,10,10,0,0,0,0
3332,TermNode,hawk,3792,6,3791,3792,4,6,0,2,0,2
3333,TermNode,situat,10559,19,10559,10559,19,19,0,0,0,0
3334,TermNode,rather,10381,17,10381,10381,17,17,0,0,0,0
3335,TermNode,wors,3286,3,3286,3286,3,3,0,0,0,0
3336,TermNode,tune,1104,3,1104,1104,3,3,0,0,0,0
3337,TermNode,arbitrarili,992,2,992,992,2,2,0,0,0,0
3338,TermNode,compris,4058,8,4058,4058,8,8,0,0,0,0
3339,TermNode,allow,10238,20,10238,10238,20,20,0,0,0,0
3340,TermNode,intrgiu,230,1,230,230,1,1,0,0,0,0
3341,TermNode,alcubierr,230,1,230,230,1,1,0,0,0,0
3342,TermNode,drive,5270,10,5270,5270,8,10,0,2,0,2
3343,TermNode,light,8306,20,8306,8306,17,20,0,3,0,3
3344,TermNode,warp,337,3,337,337,2,3,0,1,0,1
3345,TermNode,mention,7913,10,7913,7913,10,10,0,0,0,0
3346,TermNode,creat,10309,22,10309,10309,22,22,0,0,0,0
3347,TermNode,sustain,3473,3,3473,3473,3,3,0,0,0,0
3348,TermNode,bubbl,1523,2,1523,1523,2,2,0,0,0,0
3349,TermNode,far,9343,11,9343,9343,11,11,0,0,0,0
3350,TermNode,exce,230,1,230,230,1,1,0,0,0,0
3351,TermNode,mass,8360,11,8360,8360,10,11,0,1,0,1
3352,TermNode,investig,5973,8,5973,5973,8,8,0,0,0,0
3353,TermNode,carri,7172,11,7172,7172,11,11,0,0,0,0
3354,TermNode,larri,6344,8,6344,6344,8,8,0,0,0,0
3355,TermNode,ford,4818,9,4818,4818,6,9,0,3,0,3
3356,TermNode,tom,6894,31,6894,6894,9,31,0,22,0,22
3357,TermNode,roman,6502,23,6501,6502,10,23,0,13,0,13
3358,TermNode,mitch,1203,3,1203,1203,2,3,0,1,0,1
3359,TermNode,pfen,230,1,230,230,1,1,0,0,0,0
3360,TermNode,ford',1193,2,1193,1193,2,2,0,0,0,0
3361,TermNode,tuft,2851,2,2851,2851,2,2,0,0,0,0
3362,TermNode,eanna,230,1,230,230,1,1,0,0,0,0
3363,TermNode,flanagan,2851,3,2851,2851,2,3,0,1,0,1
3364,TermNode,chri,5831,5,5831,5831,5,5,0,0,0,0
3365,TermNode,fewster,230,1,230,230,1,1,0,0,0,0
3366,TermNode,rigor,3137,3,3137,3137,3,3,0,0,0,0
3367,TermNode,stefan,1991,4,1991,1991,3,4,0,1,0,1
3368,TermNode,holland,8130,9,8130,8130,7,9,0,2,0,2
3369,TermNode,rainer,230,1,230,230,1,1,0,0,0,0
3370,TermNode,verch,230,1,230,230,1,1,0,0,0,0
3371,TermNode,websit,9848,20,9848,9848,20,20,0,0,0,0
3372,TermNode,spacetim,2917,3,2917,2917,3,3,0,0,0,0
3373,TermNode,erwin,2722,3,2722,2722,2,3,0,1,0,1
3374,TermNode,schrödinger,2722,2,2722,2722,2,2,0,0,0,0
3375,TermNode,www.phys.lsu.edu,230,1,230,230,1,1,0,0,0,0
3376,TermNode,mog,230,1,230,230,1,1,0,0,0,0
3377,TermNode,mog20,230,1,230,230,1,1,0,0,0,0
3378,TermNode,node16,230,1,230,230,1,1,0,0,0,0
3379,TermNode,maths.york.ac.uk,230,1,230,230,1,1,0,0,0,0
3380,TermNode,www,1009,2,1009,1009,2,2,0,0,0,0
3381,TermNode,physicsqineq.htm,230,1,230,230,1,1,0,0,0,0
3382,TermNode,phy,230,1,230,230,1,1,0,0,0,0
3383,TermNode,rev,230,1,230,230,1,1,0,0,0,0
3384,TermNode,4277,230,1,230,230,1,1,0,0,0,0
3385,TermNode,4286,230,1,230,230,1,1,0,0,0,0
3386,TermNode,arxiv.org,230,1,230,230,1,1,0,0,0,0
3387,TermNode,ab,1290,2,1290,1290,2,2,0,0,0,0
3388,TermNode,9410043,230,1,230,230,1,1,0,0,0,0
3389,TermNode,worldlin,230,1,230,230,1,1,0,0,0,0
3390,TermNode,quant,230,1,230,230,1,1,0,0,0,0
3391,TermNode,grav,230,1,230,230,1,1,0,0,0,0
3392,TermNode,1897,3948,6,3948,3948,5,6,0,1,0,1
3393,TermNode,1911,7848,9,7848,7848,8,9,0,1,0,1
3394,TermNode,9910060,230,1,230,230,1,1,0,0,0,0
3395,EntityNode,Caltech,375,3,375,375,3,2,1,0,1,0
3396,EntityNode,portmanteau,375,3,375,375,3,2,1,0,1,0
3397,EntityNode,genetics,375,2,375,375,2,2,0,0,0,0
3398,EntityNode,Biostatistics,693,3,693,693,3,3,0,0,0,0
3399,EntityNode,Sewall G. Wright,375,3,375,375,3,2,1,0,1,0
3400,EntityNode,mathematical biologists,375,2,375,375,2,2,0,0,0,0
3401,EntityNode,The Genetical Theory of Natural Selection,376,3,376,375,3,2,1,0,1,0
3402,EntityNode,Thomas Hunt Morgan,375,3,375,375,3,2,2,0,1,0
3403,EntityNode,D'Arcy Thompson,375,3,375,375,3,2,1,0,1,0
3404,EntityNode,Karl Pearson,375,3,375,375,3,2,2,0,1,0
3405,EntityNode,quantitative,375,2,375,375,2,2,0,0,0,0
3406,EntityNode,biology,375,2,375,375,2,2,0,0,0,0
3407,EntityNode,agriculture,1805,4,1805,1805,4,4,0,0,0,0
3408,EntityNode,Sir Ronald A. Fisher,375,3,375,375,3,2,3,0,1,0
3409,EntityNode,Charles Davenport,375,3,375,375,3,2,1,0,1,0
3410,EntityNode,population genetics,375,2,375,375,2,2,0,0,0,0
3411,EntityNode,Biometrics,375,2,375,375,2,2,0,0,0,0
3412,EntityNode,evolutionary biology,375,2,375,375,2,2,0,0,0,0
3413,EntityNode,medicine,1214,4,1214,1214,4,4,0,0,0,0
3414,EntityNode,Walter Weldon,375,3,375,375,3,2,2,0,1,0
3415,EntityNode,qualitatively,375,2,375,375,2,2,0,0,0,0
3416,EntityNode,modern evolutionary synthesis,375,3,375,375,3,2,1,0,1,0
3417,EntityNode,J. B. S Haldane's,376,3,376,375,3,2,1,0,1,0
3418,EntityNode,Wilhelm Johannsen,375,3,375,375,3,2,2,0,1,0
3419,EntityNode,Mendel's,375,2,375,375,2,2,0,0,0,0
3420,EntityNode,William Bateson,375,3,375,375,3,2,2,0,1,0
3421,EntityNode,Darwinism,375,2,375,375,2,2,0,0,0,0
3422,EntityNode,postgraduate,375,2,375,375,2,2,0,0,0,0
3423,EntityNode,Psychometrics,375,2,375,375,2,2,0,0,0,0
3424,EntityNode,animal breeding,375,2,375,375,2,2,0,0,0,0
3425,EntityNode,Public health,375,3,375,375,3,2,2,0,1,0
3426,EntityNode,phenotype,375,2,375,375,2,2,0,0,0,0
3427,EntityNode,quality control,375,3,375,375,3,2,1,0,1,0
3428,EntityNode,operations research,375,3,375,375,3,2,1,0,1,0
3429,EntityNode,epidemiology,672,4,672,672,4,4,0,0,0,0
3430,EntityNode,Economics,2194,8,2194,2194,8,8,0,0,0,0
3431,EntityNode,Quantitative parasitology,375,2,375,375,2,2,0,0,0,0
3432,EntityNode,public health,375,3,375,375,3,2,2,0,1,0
3433,EntityNode,computer science,375,2,375,375,2,2,0,0,0,0
3434,EntityNode,sequence analysis,375,2,375,375,2,2,0,0,0,0
3435,EntityNode,public health informatics,375,3,375,375,3,2,2,0,1,0
3436,EntityNode,gene,375,3,375,375,3,2,1,0,1,0
3437,EntityNode,clinical trial,375,3,375,375,3,2,1,0,1,0
3438,EntityNode,Genomics,375,2,375,375,2,2,0,0,0,0
3439,EntityNode,alleles,375,2,375,375,2,2,0,0,0,0
3440,EntityNode,genotype,375,2,375,375,2,2,0,0,0,0
3441,EntityNode,mathematics,2790,8,2790,2790,8,8,0,0,0,0
3442,EntityNode,medical informatics,375,2,375,375,2,2,0,0,0,0
3443,EntityNode,Bioinformatics,375,2,375,375,2,2,0,0,0,0
3444,EntityNode,computational biology,375,2,375,375,2,2,0,0,0,0
3445,EntityNode,human genetics,375,3,375,375,3,2,1,0,1,0
3446,EntityNode,Ecology,1109,4,1109,1109,4,4,0,0,0,0
3447,EntityNode,statistical genetics,375,2,375,375,2,2,0,0,0,0
3448,EntityNode,Important publications in biostatistics,376,3,376,375,3,2,1,0,1,0
3449,EntityNode,nutrition,1214,4,1214,1214,4,4,0,0,0,0
3450,EntityNode,placer mining,375,3,375,375,3,2,1,0,1,0
3451,EntityNode,health services research,375,3,375,375,3,2,2,0,1,0
3452,EntityNode,environmental health,375,3,375,375,3,2,1,0,1,0
3453,TermNode,iguanodonfossil,2290,1,2290,2290,1,1,0,0,0,0
3454,TermNode,cretaceousiguanodon,2290,1,2290,2290,1,1,0,0,0,0
3455,TermNode,bernissartensisiguanodon,2290,1,2290,2290,1,1,0,0,0,0
3456,TermNode,bernissartensi,2290,1,2290,2290,1,1,0,0,0,0
3457,TermNode,cerapoda,2695,3,2695,2695,2,3,0,1,0,1
3458,TermNode,infraord,2436,2,2436,2436,2,2,0,0,0,0
3459,TermNode,ornithopoda,3354,3,3354,3354,3,3,0,0,0,0
3460,TermNode,iguanodontia,2290,2,2290,2290,1,2,0,1,0,1
3461,TermNode,genus:iguanodon,2290,1,2290,2290,1,1,0,0,0,0
3462,TermNode,mantel,2290,1,2290,2290,1,1,0,0,0,0
3463,TermNode,1825,3728,3,3728,3728,3,3,0,0,0,0
3464,TermNode,speciesi,2290,1,2290,2290,1,1,0,0,0,0
3465,TermNode,bouleng,2290,1,2290,2290,1,1,0,0,0,0
3466,TermNode,neotyp,2290,1,2290,2290,1,1,0,0,0,0
3467,TermNode,anglicu,2290,1,2290,2290,1,1,0,0,0,0
3468,TermNode,holl,2290,1,2290,2290,1,1,0,0,0,0
3469,TermNode,1829,3304,3,3304,3304,3,3,0,0,0,0
3470,TermNode,nomen,2695,4,2695,2695,2,4,0,2,0,2
3471,TermNode,dubium,2290,2,2290,2290,1,2,0,1,0,1
3472,TermNode,dawsoni,2290,1,2290,2290,1,1,0,0,0,0
3473,TermNode,fittoni,2290,1,2290,2290,1,1,0,0,0,0
3474,TermNode,heterosauru,2290,1,2290,2290,1,1,0,0,0,0
3475,TermNode,cornuel,2290,1,2290,2290,1,1,0,0,0,0
3476,TermNode,18SLOT_TIMEikanodon,2290,1,2290,2290,1,1,0,0,0,0
3477,TermNode,keferstein,2290,1,2290,2290,1,1,0,0,0,0
3478,TermNode,1834,2290,1,2290,2290,1,1,0,0,0,0
3479,TermNode,iguanoid,2290,1,2290,2290,1,1,0,0,0,0
3480,TermNode,conybear,2290,1,2290,2290,1,1,0,0,0,0
3481,TermNode,vide,2290,1,2290,2290,1,1,0,0,0,0
3482,TermNode,cadburi,2779,2,2779,2779,2,2,0,0,0,0
3483,TermNode,nudum,2695,3,2695,2695,2,3,0,1,0,1
3484,TermNode,iguanosauru,2290,1,2290,2290,1,1,0,0,0,0
3485,TermNode,anonym,4044,3,4044,4044,3,3,0,0,0,0
3486,TermNode,1824,3138,3,3138,3138,2,3,0,1,0,1
3487,TermNode,proiguanodon,2290,1,2290,2290,1,1,0,0,0,0
3488,TermNode,van,12063,17,12063,12063,10,17,0,7,0,7
3489,TermNode,den,5086,5,5086,5086,4,5,0,1,0,1
3490,TermNode,broeck,4809,3,4809,4809,2,3,0,1,0,1
3491,TermNode,1900,7454,10,7454,7454,9,10,0,1,0,1
3492,TermNode,sphenospondylu,2290,1,2290,2290,1,1,0,0,0,0
3493,TermNode,1882therosauru,2290,1,2290,2290,1,1,0,0,0,0
3494,TermNode,fitzing,2290,1,2290,2290,1,1,0,0,0,0
3495,TermNode,1840,4757,5,4757,4757,4,5,0,1,0,1
3496,TermNode,vectisauru,2290,1,2290,2290,1,1,0,0,0,0
3497,TermNode,hulk,2290,1,2290,2290,1,1,0,0,0,0
3498,TermNode,1879iguanodon,2290,1,2290,2290,1,1,0,0,0,0
3499,TermNode,ɪˈgwænədɒn,2290,1,2290,2290,1,1,0,0,0,0
3500,TermNode,iguana,2290,2,2290,2290,1,2,0,1,0,1
3501,TermNode,tooth,2290,2,2290,2290,1,2,0,1,0,1
3502,TermNode,ornithopod,2833,4,2833,2833,3,4,0,1,0,1
3503,TermNode,roughli,4231,6,4231,4231,6,6,0,0,0,0
3504,TermNode,halfwai,2290,1,2290,2290,1,1,0,0,0,0
3505,TermNode,swift,3326,4,3326,3326,3,4,0,1,0,1
3506,TermNode,hypsilophodontid,2695,3,2695,2695,2,3,0,1,0,1
3507,TermNode,culmin,6312,5,6312,6312,5,5,0,0,0,0
3508,TermNode,bill,10339,24,10339,10339,11,24,0,13,0,13
3509,TermNode,iguanodon,2290,3,2290,2290,1,3,0,2,0,2
3510,TermNode,cenomanian,2290,2,2290,2290,1,2,0,1,0,1
3511,TermNode,asia,8630,21,8630,8630,12,21,0,9,0,9
3512,TermNode,substanti,5190,5,5190,5190,5,5,0,0,0,0
3513,TermNode,barremian,2695,3,2695,2695,2,3,0,1,0,1
3514,TermNode,aptian,2290,2,2290,2290,1,2,0,1,0,1
3515,TermNode,130,3873,4,3873,3873,4,4,0,0,0,0
3516,TermNode,120million,2290,1,2290,2290,1,1,0,0,0,0
3517,TermNode,iguanodon',2290,1,2290,2290,1,1,0,0,0,0
3518,TermNode,thumb,2852,3,2852,2852,2,3,0,1,0,1
3519,TermNode,spike,6415,6,6415,6415,5,6,0,1,0,1
3520,TermNode,defenc,4826,5,4826,4826,5,5,0,0,0,0
3521,TermNode,predat,2770,3,2770,2770,3,3,0,0,0,0
3522,TermNode,english,13809,31,13809,13809,25,31,0,6,0,6
3523,TermNode,geologist,2290,2,2290,2290,1,2,0,1,0,1
3524,TermNode,gideon,3652,4,3652,3652,2,4,0,2,0,2
3525,TermNode,megalosauru,2290,1,2290,2290,1,1,0,0,0,0
3526,TermNode,hylaeosauru,2290,1,2290,2290,1,1,0,0,0,0
3527,TermNode,bulki,2290,1,2290,2290,1,1,0,0,0,0
3528,TermNode,hadrosaur,2290,1,2290,2290,1,1,0,0,0,0
3529,TermNode,reassign,2695,2,2695,2695,2,2,0,0,0,0
3530,TermNode,understand,7635,13,7635,7635,13,13,0,0,0,0
3531,TermNode,evolv,5012,7,5012,5012,7,7,0,0,0,0
3532,TermNode,boneb,2290,1,2290,2290,1,1,0,0,0,0
3533,TermNode,behaviour,3646,4,3646,3646,4,4,0,0,0,0
3534,TermNode,occupi,5528,7,5528,5528,7,7,0,0,0,0
3535,TermNode,public',2290,1,2290,2290,1,1,0,0,0,0
3536,TermNode,percept,2906,2,2906,2906,2,2,0,0,0,0
3537,TermNode,represent,4356,2,4356,4356,2,2,0,0,0,0
3538,TermNode,significantli,5902,6,5902,5902,6,6,0,0,0,0
3539,TermNode,descriptioniguanodon,2290,1,2290,2290,1,1,0,0,0,0
3540,TermNode,bernissartensisiguanodoniguanodon,2290,1,2290,2290,1,1,0,0,0,0
3541,TermNode,shift,6187,9,6187,6187,9,9,0,0,0,0
3542,TermNode,quadruped,2436,3,2436,2436,2,3,0,1,0,1
3543,TermNode,weigh,3985,4,3985,3985,4,4,0,0,0,0
3544,TermNode,tonn,2441,2,2441,2441,2,2,0,0,0,0
3545,TermNode,ton,4021,4,4021,4021,3,4,0,1,0,1
3546,TermNode,10metr,2290,1,2290,2290,1,1,0,0,0,0
3547,TermNode,13metr,2290,1,2290,2290,1,1,0,0,0,0
3548,TermNode,similarli,2871,3,2871,2871,3,3,0,0,0,0
3549,TermNode,8metr,2290,1,2290,2290,1,1,0,0,0,0
3550,TermNode,lightli,2290,1,2290,2290,1,1,0,0,0,0
3551,TermNode,6metr,2290,1,2290,2290,1,1,0,0,0,0
3552,TermNode,narrow,8468,7,8468,8468,7,7,0,0,0,0
3553,TermNode,toothless,2290,1,2290,2290,1,1,0,0,0,0
3554,TermNode,beak,2695,3,2695,2695,2,3,0,1,0,1
3555,TermNode,keratin,2290,2,2290,2290,1,2,0,1,0,1
3556,TermNode,pack,2469,2,2469,2469,2,2,0,0,0,0
3557,TermNode,inflex,2545,2,2545,2545,2,2,0,0,0,0
3558,TermNode,bear,8391,14,8391,8391,11,14,0,3,0,3
3559,TermNode,conic,2290,1,2290,2290,1,1,0,0,0,0
3560,TermNode,stuck,2290,1,2290,2290,1,1,0,0,0,0
3561,TermNode,digit,5059,7,5059,5059,7,7,0,0,0,0
3562,TermNode,animal',2290,1,2290,2290,1,1,0,0,0,0
3563,TermNode,reveal,8334,8,8334,8334,8,8,0,0,0,0
3564,TermNode,exact,5874,6,5874,5874,6,6,0,0,0,0
3565,TermNode,debat,7643,9,7643,7643,9,9,0,0,0,0
3566,TermNode,defens,7616,12,7616,7616,12,12,0,0,0,0
3567,TermNode,forag,2773,2,2773,2773,2,2,0,0,0,0
3568,TermNode,dextrou,2290,1,2290,2290,1,1,0,0,0,0
3569,TermNode,manipul,4462,3,4462,4462,3,3,0,0,0,0
3570,TermNode,toe,3190,4,3190,3190,4,4,0,0,0,0
3571,TermNode,backbon,2290,1,2290,2290,1,1,0,0,0,0
3572,TermNode,stiffen,2290,1,2290,2290,1,1,0,0,0,0
3573,TermNode,ossifi,2290,1,2290,2290,1,1,0,0,0,0
3574,TermNode,tendon,2290,2,2290,2290,1,2,0,1,0,1
3575,TermNode,rod,4809,5,4809,4809,2,5,0,3,0,3
3576,TermNode,draw,5133,8,5133,5133,8,8,0,0,0,0
3577,TermNode,overal,5661,8,5661,5661,8,8,0,0,0,0
3578,TermNode,structur,11362,18,11362,11362,18,18,0,0,0,0
3579,TermNode,dissimilar,2290,1,2290,2290,1,1,0,0,0,0
3580,TermNode,hadrosaurid,2290,2,2290,2290,1,2,0,1,0,1
3581,TermNode,originsmain,2290,1,2290,2290,1,1,0,0,0,0
3582,TermNode,iguanodont1iguanodon,2290,1,2290,2290,1,1,0,0,0,0
3583,TermNode,asid,3966,4,3966,3966,4,4,0,0,0,0
3584,TermNode,ouranosauru,2290,1,2290,2290,1,1,0,0,0,0
3585,TermNode,older,9616,18,9616,9616,17,18,0,1,0,1
3586,TermNode,iguanodontida,2290,1,2290,2290,1,1,0,0,0,0
3587,TermNode,tradition,5821,8,5821,5821,8,8,0,0,0,0
3588,TermNode,someth,7256,10,7256,7256,10,10,0,0,0,0
3589,TermNode,taxon,3354,5,3354,3354,3,5,0,2,0,2
3590,TermNode,neither,7735,9,7735,7735,9,9,0,0,0,0
3591,TermNode,practic,10412,17,10412,10412,17,17,0,0,0,0
3592,TermNode,callovosauru,2290,1,2290,2290,1,1,0,0,0,0
3593,TermNode,craspedodon,2290,2,2290,2290,1,2,0,1,0,1
3594,TermNode,kangnasauru,2290,1,2290,2290,1,1,0,0,0,0
3595,TermNode,mochlodon,2290,3,2290,2290,1,3,0,2,0,2
3596,TermNode,muttaburrasauru,2290,1,2290,2290,1,1,0,0,0,0
3597,TermNode,probactrosauru,2290,1,2290,2290,1,1,0,0,0,0
3598,TermNode,advent,2290,1,2290,2290,1,1,0,0,0,0
3599,TermNode,cladist,2290,1,2290,2290,1,1,0,0,0,0
3600,TermNode,constru,3067,2,3067,3067,2,2,0,0,0,0
3601,TermNode,paraphylet,3165,3,3165,3165,3,3,0,0,0,0
3602,TermNode,fall,10291,16,10291,10291,16,16,0,0,0,0
3603,TermNode,cladogram,2290,2,2290,2290,1,2,0,1,0,1
3604,TermNode,modern,12671,26,12671,12671,23,26,0,3,0,3
3605,TermNode,iguanodontoidea,2290,1,2290,2290,1,1,0,0,0,0
3606,TermNode,though,12000,20,12000,12000,20,20,0,0,0,0
3607,TermNode,iguanodontid,2290,1,2290,2290,1,1,0,0,0,0
3608,TermNode,superfamili,2290,1,2290,2290,1,1,0,0,0,0
3609,TermNode,hadrosauroidea,2290,2,2290,2290,1,2,0,1,0,1
3610,TermNode,li,4453,6,4450,4453,3,6,0,3,0,3
3611,TermNode,camptosaur,2290,1,2290,2290,1,1,0,0,0,0
3612,TermNode,horner,2290,2,2290,2290,1,2,0,1,0,1
3613,TermNode,distantli,3652,2,3652,3652,2,2,0,0,0,0
3614,TermNode,hadrosaurin,2290,1,2290,2290,1,1,0,0,0,0
3615,TermNode,crest,3883,4,3883,3883,3,4,0,1,0,1
